c,Rg
0,1.6113898901259125
1,1.324177535113778
2,1.6037456362216547
3,1.4496410392231587
4,2.3049714885872232
5,2.3303943870512565
6,2.0937407755975905
7,1.7241553273414782
8,1.5629153308480925
9,1.7668666114056262
10,1.2512787550342248
11,0.987457475995802
12,2.3930493839242013
13,2.053719673324478
14,1.727938369878972
15,1.7367498361019067
16,2.160844783990743
17,1.6083557513498061
18,1.379113759375926
19,2.3196084118229954
20,1.825870882099827
21,1.2984000103589033
22,1.5499336536123083
23,2.573570777227624
24,1.9920690816334659
25,2.4477837899005706
26,1.629794667128347
27,2.0111997613365014
28,1.7426030415444593
29,2.918354648719035
30,1.9375942114126992
31,2.176382969745904
32,1.9777554360688794
33,1.5156547466029326
34,1.6660831620000245
35,1.7570810104545551
