x,y,z
1,1,11
1,0,11
0,0,11
0,0,12
0,0,11
6,0,11
5,0,11
4,0,11
4,1,11
5,1,11
5,1,10
5,0,10
6,0,10
6,6,10
6,6,9
5,6,9
6,6,9
6,0,9
6,6,9
6,6,10
3,1,8
3,0,8
2,0,8
2,1,8
2,0,8
2,0,9
2,0,8
2,1,8
3,1,8
3,2,8
4,2,8
4,2,9
4,1,9
4,1,10
4,1,9
4,2,9
3,2,9
3,2,8
3,2,9
3,1,9
6,2,16
0,2,16
1,2,16
1,2,17
1,1,17
1,0,17
1,0,16
2,0,16
2,0,17
2,0,18
3,0,18
3,6,18
3,6,17
2,6,17
2,6,18
3,6,18
3,6,17
3,0,17
3,0,18
4,0,18
6,4,5
5,4,5
5,4,4
5,3,4
5,3,5
5,3,4
5,3,3
5,2,3
5,2,4
5,2,3
5,2,2
5,2,1
5,1,1
4,1,1
4,1,0
4,2,0
4,2,19
4,2,18
4,2,17
4,2,18
3,0,4
3,6,4
3,0,4
3,0,5
3,0,6
2,0,6
3,0,6
2,0,6
1,0,6
2,0,6
3,0,6
2,0,6
3,0,6
3,0,7
3,1,7
3,2,7
3,2,6
3,2,5
3,1,5
2,1,5
4,4,3
4,3,3
4,2,3
5,2,3
5,2,4
5,2,5
4,2,5
4,1,5
4,2,5
4,1,5
5,1,5
5,1,4
5,1,3
4,1,3
4,1,2
4,1,3
4,1,2
3,1,2
4,1,2
4,1,1
2,2,6
2,2,7
1,2,7
1,2,8
1,3,8
1,2,8
0,2,8
6,2,8
0,2,8
1,2,8
0,2,8
0,3,8
0,4,8
1,4,8
0,4,8
0,4,7
6,4,7
6,4,8
6,4,9
6,4,8
4,3,13
4,3,12
4,3,13
4,4,13
4,5,13
4,6,13
4,6,14
4,6,15
4,0,15
5,0,15
5,0,14
4,0,14
4,0,15
4,0,16
4,1,16
4,1,15
4,2,15
3,2,15
3,2,14
4,2,14
2,4,18
2,4,17
2,4,18
3,4,18
3,3,18
3,4,18
3,4,17
3,5,17
3,4,17
3,4,16
3,3,16
4,3,16
4,3,15
4,2,15
4,2,14
3,2,14
3,2,13
2,2,13
2,1,13
2,1,12
2,3,16
1,3,16
2,3,16
2,4,16
2,4,17
2,4,16
2,4,15
3,4,15
2,4,15
2,4,16
2,4,17
3,4,17
3,5,17
3,4,17
3,3,17
3,3,16
4,3,16
4,4,16
4,4,17
4,4,16
2,4,19
1,4,19
2,4,19
2,3,19
1,3,19
1,2,19
2,2,19
1,2,19
0,2,19
0,1,19
0,1,18
0,0,18
0,0,17
0,0,18
1,0,18
2,0,18
2,6,18
2,0,18
2,1,18
2,1,17
2,4,0
2,3,0
3,3,0
2,3,0
2,2,0
2,2,19
2,3,19
3,3,19
3,3,18
4,3,18
3,3,18
3,4,18
3,3,18
2,3,18
1,3,18
1,3,17
1,3,16
2,3,16
2,2,16
2,2,15
6,2,8
0,2,8
0,2,7
0,2,8
0,2,9
6,2,9
6,3,9
6,4,9
5,4,9
5,4,8
4,4,8
3,4,8
2,4,8
1,4,8
1,4,7
0,4,7
0,4,6
0,5,6
0,5,7
0,6,7
0,5,17
0,6,17
0,6,16
0,6,17
0,6,18
0,0,18
0,1,18
0,1,17
0,2,17
6,2,17
6,2,18
6,2,19
6,1,19
6,0,19
6,0,18
6,6,18
6,0,18
0,0,18
0,6,18
0,0,18
1,2,3
2,2,3
2,1,3
3,1,3
3,1,4
3,1,3
3,1,2
2,1,2
2,1,3
1,1,3
1,1,2
1,2,2
0,2,2
0,3,2
6,3,2
6,4,2
5,4,2
5,5,2
5,5,1
5,6,1
6,6,8
0,6,8
0,0,8
6,0,8
6,6,8
6,6,9
5,6,9
5,6,10
5,5,10
5,6,10
6,6,10
6,0,10
6,1,10
6,1,11
6,2,11
6,1,11
6,2,11
6,2,10
6,2,11
6,2,12
6,2,0
6,2,19
6,1,19
5,1,19
4,1,19
4,2,19
4,2,0
4,2,1
4,1,1
4,0,1
4,6,1
4,6,0
4,6,19
4,6,18
4,5,18
4,5,19
4,5,18
4,4,18
5,4,18
5,4,17
3,1,15
3,2,15
3,1,15
3,1,16
3,1,17
3,1,16
3,2,16
3,2,15
3,3,15
3,3,14
3,3,15
4,3,15
4,2,15
4,1,15
4,1,16
4,0,16
4,1,16
4,0,16
4,6,16
3,6,16
4,1,19
5,1,19
5,1,18
5,2,18
5,2,17
6,2,17
6,3,17
0,3,17
1,3,17
1,2,17
1,3,17
0,3,17
0,3,18
0,2,18
0,1,18
0,0,18
0,6,18
0,5,18
0,5,17
0,5,18
6,4,6
5,4,6
4,4,6
5,4,6
5,4,5
4,4,5
4,3,5
3,3,5
4,3,5
5,3,5
6,3,5
6,3,6
6,4,6
6,5,6
0,5,6
0,4,6
0,4,5
0,5,5
0,5,4
0,5,5
0,2,2
0,2,3
0,3,3
0,4,3
0,4,4
0,4,3
0,5,3
0,6,3
0,5,3
1,5,3
1,6,3
1,5,3
0,5,3
6,5,3
6,5,4
5,5,4
5,5,5
6,5,5
6,6,5
6,6,6
1,5,14
1,4,14
1,3,14
1,3,13
1,3,14
1,2,14
1,3,14
1,2,14
0,2,14
0,3,14
0,4,14
0,4,15
0,3,15
0,2,15
0,2,14
0,3,14
0,3,15
1,3,15
1,3,16
1,3,17
2,5,8
2,5,7
2,5,8
1,5,8
2,5,8
2,5,7
2,5,8
3,5,8
4,5,8
5,5,8
5,6,8
5,0,8
5,0,9
6,0,9
6,0,8
6,6,8
6,5,8
5,5,8
5,4,8
5,5,8
1,4,2
1,5,2
2,5,2
2,5,3
2,5,4
2,5,5
2,5,6
2,6,6
2,6,5
2,0,5
3,0,5
3,0,6
4,0,6
3,0,6
3,1,6
3,1,5
3,0,5
4,0,5
4,0,4
4,0,5
3,3,13
2,3,13
2,2,13
3,2,13
3,2,14
3,2,13
4,2,13
4,2,12
4,2,11
4,3,11
4,4,11
4,5,11
5,5,11
6,5,11
5,5,11
4,5,11
4,5,12
3,5,12
3,4,12
3,3,12
3,4,17
3,4,18
2,4,18
2,3,18
2,2,18
2,2,17
2,2,16
3,2,16
3,1,16
3,0,16
3,0,17
3,0,16
3,1,16
3,1,15
3,0,15
3,0,16
3,0,17
3,0,16
3,1,16
3,1,15
0,5,0
0,4,0
1,4,0
1,5,0
0,5,0
0,6,0
0,6,1
1,6,1
1,0,1
0,0,1
0,1,1
6,1,1
5,1,1
5,2,1
5,3,1
4,3,1
4,3,0
4,3,19
4,3,18
4,3,19
3,0,1
3,1,1
4,1,1
4,2,1
4,1,1
4,1,2
3,1,2
2,1,2
2,1,3
2,2,3
2,2,2
2,2,3
2,2,2
2,2,1
2,2,2
1,2,2
1,2,3
1,1,3
1,1,2
0,1,2
0,5,6
0,5,5
0,5,4
0,5,5
0,5,6
0,5,7
0,5,6
0,5,5
1,5,5
1,5,4
1,6,4
1,6,5
1,6,6
1,6,5
1,5,5
1,6,5
1,6,6
1,5,6
1,5,7
0,5,7
3,3,3
3,3,2
2,3,2
2,2,2
2,1,2
3,1,2
4,1,2
4,1,3
5,1,3
6,1,3
6,1,2
6,1,3
6,1,2
6,2,2
5,2,2
6,2,2
6,1,2
0,1,2
0,1,3
0,2,3
5,2,2
4,2,2
4,1,2
4,1,3
4,0,3
4,0,4
4,6,4
4,5,4
5,5,4
6,5,4
6,6,4
6,5,4
0,5,4
0,4,4
0,4,5
0,5,5
1,5,5
1,5,4
0,5,4
0,5,5
6,6,19
6,6,0
6,5,0
6,5,1
6,5,0
6,5,19
6,5,0
0,5,0
6,5,0
6,5,1
6,6,1
6,6,2
6,5,2
6,5,1
0,5,1
0,4,1
6,4,1
6,5,1
5,5,1
5,5,0
0,0,7
0,1,7
0,1,6
0,0,6
0,0,7
0,6,7
0,5,7
0,4,7
0,4,6
1,4,6
1,4,7
2,4,7
2,3,7
2,2,7
2,3,7
2,3,6
1,3,6
1,3,7
1,3,8
1,4,8
4,5,16
4,4,16
3,4,16
3,5,16
4,5,16
4,5,17
4,6,17
4,0,17
4,1,17
4,1,18
4,1,19
4,2,19
4,2,18
4,2,19
5,2,19
6,2,19
5,2,19
5,2,0
5,1,0
6,1,0
1,3,5
1,3,6
1,4,6
1,5,6
1,5,5
1,5,6
1,5,5
1,5,6
1,6,6
1,6,5
1,6,6
2,6,6
2,6,5
3,6,5
3,0,5
4,0,5
4,1,5
4,0,5
5,0,5
5,1,5
0,0,2
1,0,2
1,0,1
0,0,1
0,6,1
0,5,1
0,5,2
1,5,2
1,6,2
2,6,2
2,6,3
1,6,3
2,6,3
2,6,2
2,5,2
2,6,2
2,5,2
2,4,2
2,5,2
1,5,2
