c,x,y,z
0,6.72364,4.33834,14.94961
1,1.33161,6.63319,3.83202
2,1.71049,1.34455,12.35468
3,3.80522,5.98209,9.29963
4,2.45497,2.03191,1.3514
5,1.95606,7.36471,15.6493
6,4.14106,5.59479,6.30057
7,4.90333,5.5,5.14943
8,5.92648,3.98075,12.44949
9,5.8415,5.78357,2.66223
10,5.75678,6.90887,5.60124
11,6.41094,0.93917,12.92127
12,3.54614,3.19074,7.90019
13,5.74721,0.57504,10.90113
14,2.44987,2.34411,11.05184
15,5.36063,4.727,15.91053
16,7.29031,4.41189,4.804
17,0.10596,5.7487,3.44399
18,4.82381,5.87244,6.19849
19,1.34455,3.3116,4.14943
20,6.38018,6.0,3.55003
21,4.9471,6.74229,9.66142
22,2.96323,4.59826,1.04982
23,2.1585,5.98818,10.13291
24,5.1197,1.67971,6.25148
25,4.78113,7.33146,12.19747
26,0.18977,5.27193,9.2724
27,5.59826,0.90326,3.3044
28,0.4168,2.83042,0.8797
29,3.36516,1.08102,7.19991
30,1.21643,2.55418,18.65761
31,1.87287,1.64193,10.60696
32,3.10601,4.60482,2.2058
33,6.94198,5.06479,10.69849
34,1.33108,1.5,5.5
35,2.55013,1.56892,12.60124
