c,Rg
0,1.6414693252692842
1,1.684614353999158
2,1.8587957188190427
3,1.1555144250938625
4,1.2496700813414714
5,1.941686782362181
6,2.10288939847059
7,2.350699261305027
8,3.26690659171639
9,1.6377449101126829
10,2.366601920792764
11,1.387748708556416
12,1.9937094917013365
13,2.736044340357078
14,1.67820248733578
15,1.7259025344439354
16,1.5150924548356777
17,2.5909706112960835
18,1.7360025893989903
19,2.3600102492362187
20,2.3767210344085394
21,1.8808842773812533
22,2.4605590826070403
23,2.2876799703192754
24,1.7070394785710143
25,2.0186584504566394
26,2.0430334229767264
27,1.9553199270451884
28,1.3873811819755952
29,2.06256713311349
30,1.7183238595794448
31,2.4829291191050946
32,1.5562161521138376
33,1.4268671127333477
34,1.5572989835288533
35,1.3565811904932192
