c,x,y,z
0,3.80822,4.88944,11.39876
1,3.86643,4.95375,0.60758
2,0.24406,4.23807,7.0
3,2.35161,1.66775,5.01179
4,3.6497,1.1585,15.01333
5,1.79406,1.8116,0.92186
6,0.89849,0.89957,16.34928
7,6.30142,0.64026,2.61005
8,4.24527,0.7384,6.94816
9,3.34939,2.59375,1.29963
10,5.6757,5.65545,5.80009
11,7.37381,5.24951,13.24672
12,4.00997,6.6805,13.5
13,2.00012,6.09437,5.27393
14,3.48115,4.8116,6.64812
15,6.08364,1.66455,3.5
16,0.69464,0.18619,8.44208
17,6.11002,3.8116,10.20279
18,0.81893,4.73913,6.70424
19,1.40174,2.1884,0.31067
20,0.18939,5.17784,11.34999
21,0.93927,1.70977,13.0
22,3.27234,4.94689,1.39972
23,4.88652,1.24721,18.00238
24,4.96795,5.07606,11.55986
25,4.23258,6.5243,4.09697
26,5.32527,1.21111,11.24665
27,4.23342,6.72198,15.14609
28,5.34455,3.51967,8.81312
29,2.44987,4.07284,7.20132
30,5.66889,2.4344,4.66871
31,1.82385,5.55418,0.46346
32,6.72198,3.62731,3.01961
33,1.55532,3.36889,14.14609
34,0.75578,5.14254,9.48557
35,2.75654,3.3048,13.35216
