19.000000,0.000000,0.000000
4.600725,1.935560,0.322593
3.807887,1.414721,0.235787
4.339739,1.384038,0.230673
4.262237,1.590660,0.265110
4.242641,1.347723,0.224621
4.636809,1.933905,0.322317
4.075673,1.304507,0.217418
4.484541,1.805030,0.300838
4.156655,1.730335,0.288389
4.465920,1.937381,0.322897
4.509250,1.256676,0.209446
4.048319,1.401959,0.233660
4.731690,1.755402,0.292567
4.478343,1.771181,0.295197
4.459696,1.988405,0.331401
4.136558,1.475937,0.245990
4.314060,1.456657,0.242776
4.307616,1.817341,0.302890
4.552167,1.838049,0.306342
4.082483,1.369306,0.228218
4.944132,2.187054,0.364509
3.944053,2.158547,0.359758
4.068852,1.669014,0.278169
5.066228,1.918806,0.319801
4.249183,1.702926,0.283821
4.453463,1.721812,0.286969
4.196559,1.934919,0.322486
4.314060,1.505036,0.250839
4.818944,1.973374,0.328896
4.281744,1.331438,0.221906
4.339739,1.681388,0.280231
4.576510,1.461700,0.243617
4.539946,1.632569,0.272095
4.898979,1.860593,0.310099
4.236088,1.309038,0.218173
4.027682,1.641998,0.273666
4.123106,1.836450,0.306075
3.915780,1.416134,0.236022
4.027682,1.897437,0.316239
4.006938,1.535605,0.255934
