c,Rg
0,1.2376960977962241
1,1.6579054315913198
2,2.1283400097963674
3,2.5263065128958515
4,1.8740966212284789
5,1.8544894635721176
6,1.745838261151359
7,2.5132296906968135
8,3.035382353938298
9,2.081456169151779
10,1.3362578635877131
11,1.9753607472560548
12,2.177451415347768
13,1.7328937814534393
14,1.5026968469721362
15,2.2057430819794037
16,1.7790086466906225
17,2.4359499280157633
18,1.084634825966786
19,2.895265634030839
20,2.5878564198772698
21,2.055032485728632
22,1.5156911484204163
23,1.960108367029741
24,1.7960227380242153
25,2.031149627821643
26,2.0898457342349457
27,2.139131598289362
28,1.506239993659709
29,1.306147312748451
30,1.7438822490065091
31,1.5850620325085072
32,2.1003287346508404
33,1.9769477087925214
34,1.8324723033650467
35,1.6427115305189772
