c,x,y,z
0,1.42807,5.05687,0.09084
1,6.04465,6.47784,8.0
2,1.55646,1.29111,5.59402
3,0.17175,2.27853,5.15237
4,0.76254,7.10425,15.09505
5,0.91636,3.96053,12.69466
6,2.72212,6.37398,16.40303
7,1.64146,4.55013,18.9629
8,3.77242,3.5,3.24332
9,3.85403,0.85448,0.12634
10,3.67355,6.49142,13.10395
11,3.59156,3.76658,7.83218
12,1.51885,4.78962,9.05087
13,6.10043,2.55418,3.80344
14,6.02661,3.54204,1.32886
15,0.70813,2.48063,10.60173
16,5.4819,4.8116,10.22311
17,1.21038,5.42743,8.10779
18,4.59047,4.07361,1.3471
19,2.11348,0.75227,1.89924
20,0.22751,4.74545,10.79868
21,3.0,0.35815,14.18798
22,4.21186,6.13364,7.05184
23,4.57606,6.2246,19.58335
24,1.51967,0.40918,0.37904
25,4.0898,2.07841,20.3571
26,2.65728,4.50109,19.81911
27,6.12762,4.57606,10.19705
28,7.298,5.2914,5.29585
29,1.50759,5.03549,11.59981
30,2.18662,4.34804,18.98009
31,3.5668,7.07776,3.44853
32,2.32527,6.21038,14.29868
33,1.05311,3.75952,11.70032
34,4.44792,2.55013,15.28804
35,0.73832,4.89197,17.19929
