x,y,z
2,1,2
2,1,3
2,0,3
2,1,3
2,2,3
2,3,3
2,2,3
2,2,2
3,2,2
3,2,3
3,2,4
3,3,4
3,3,5
3,4,5
3,3,5
4,3,5
4,3,4
4,3,5
4,4,5
5,4,5
4,6,17
4,0,17
4,1,17
5,1,17
4,1,17
4,1,18
4,2,18
5,2,18
4,2,18
4,2,17
4,3,17
5,3,17
5,3,16
5,4,16
5,3,16
6,3,16
6,4,16
5,4,16
4,4,16
4,3,16
4,1,18
4,0,18
5,0,18
5,1,18
4,1,18
4,2,18
4,3,18
4,4,18
4,4,19
4,4,0
4,5,0
3,5,0
4,5,0
4,5,1
3,5,1
3,5,0
4,5,0
5,5,0
6,5,0
6,6,0
6,2,7
6,2,6
6,3,6
6,3,7
6,3,8
6,4,8
6,5,8
6,4,8
5,4,8
5,5,8
4,5,8
4,5,9
3,5,9
3,6,9
3,6,8
3,6,7
3,5,7
3,4,7
3,4,8
3,4,9
0,0,15
0,6,15
1,6,15
2,6,15
3,6,15
3,6,14
2,6,14
2,6,15
3,6,15
3,0,15
3,0,16
3,0,15
3,6,15
3,0,15
3,0,14
3,6,14
3,6,15
3,0,15
3,0,16
3,1,16
4,2,7
4,1,7
4,0,7
4,1,7
5,1,7
6,1,7
0,1,7
1,1,7
2,1,7
2,2,7
2,1,7
2,0,7
2,1,7
1,1,7
1,0,7
1,6,7
1,6,6
1,6,7
1,6,8
2,6,8
2,4,3
2,5,3
3,5,3
3,4,3
2,4,3
2,4,4
2,4,3
1,4,3
1,5,3
1,6,3
1,6,4
0,6,4
0,6,5
0,6,4
0,5,4
6,5,4
6,4,4
6,3,4
6,2,4
6,2,5
3,3,17
3,3,18
3,2,18
3,1,18
2,1,18
3,1,18
3,1,17
3,2,17
3,1,17
4,1,17
4,1,18
4,0,18
3,0,18
3,0,17
3,1,17
3,2,17
4,2,17
4,2,16
5,2,16
5,1,16
5,5,7
5,4,7
4,4,7
4,4,6
5,4,6
5,4,7
5,4,8
6,4,8
5,4,8
4,4,8
4,4,9
3,4,9
2,4,9
2,4,8
3,4,8
2,4,8
2,5,8
2,4,8
2,5,8
3,5,8
4,4,11
4,4,12
4,4,13
5,4,13
5,4,12
5,4,13
5,3,13
5,3,14
5,2,14
5,1,14
5,0,14
4,0,14
3,0,14
3,0,13
3,6,13
3,6,12
3,6,13
3,5,13
4,5,13
4,5,14
6,4,5
0,4,5
0,5,5
0,5,6
1,5,6
2,5,6
2,6,6
2,6,5
1,6,5
1,6,4
2,6,4
2,6,5
1,6,5
1,6,6
0,6,6
0,6,7
0,6,6
0,5,6
1,5,6
1,5,5
3,3,3
3,4,3
4,4,3
4,3,3
3,3,3
3,2,3
2,2,3
2,1,3
3,1,3
3,1,4
3,1,3
3,2,3
2,2,3
3,2,3
3,2,4
4,2,4
3,2,4
3,2,3
4,2,3
3,2,3
4,6,15
5,6,15
5,0,15
6,0,15
6,1,15
6,1,14
0,1,14
0,0,14
1,0,14
1,1,14
1,0,14
1,0,13
1,6,13
1,0,13
1,1,13
1,1,14
1,2,14
0,2,14
0,2,13
0,3,13
0,6,17
0,6,18
0,5,18
6,5,18
0,5,18
0,4,18
0,4,19
6,4,19
0,4,19
0,4,0
1,4,0
2,4,0
1,4,0
1,4,1
1,3,1
1,2,1
1,1,1
1,1,0
1,0,0
1,6,0
4,1,7
4,2,7
4,2,6
4,3,6
3,3,6
3,3,5
2,3,5
2,3,4
1,3,4
1,3,5
2,3,5
2,4,5
3,4,5
3,5,5
3,5,6
3,4,6
2,4,6
3,4,6
4,4,6
4,5,6
2,2,8
3,2,8
3,1,8
3,2,8
3,1,8
3,2,8
3,3,8
3,4,8
3,3,8
3,2,8
4,2,8
3,2,8
2,2,8
2,3,8
2,3,9
2,2,9
2,2,8
1,2,8
1,3,8
1,2,8
2,3,14
2,2,14
2,2,15
2,2,14
1,2,14
1,2,15
1,3,15
2,3,15
2,3,16
3,3,16
3,3,17
3,4,17
3,5,17
3,4,17
3,4,18
3,4,19
2,4,19
2,5,19
3,5,19
3,6,19
2,1,4
1,1,4
0,1,4
0,1,3
1,1,3
1,0,3
1,0,2
1,0,1
2,0,1
2,6,1
3,6,1
3,6,0
3,5,0
3,5,1
2,5,1
3,5,1
4,5,1
4,6,1
5,6,1
6,6,1
1,0,9
1,6,9
1,6,10
1,5,10
1,5,9
1,5,8
0,5,8
6,5,8
6,5,7
6,5,8
6,4,8
0,4,8
0,4,9
0,5,9
0,6,9
0,6,8
1,6,8
0,6,8
0,6,9
6,6,9
2,3,0
3,3,0
3,3,19
3,3,0
4,3,0
3,3,0
3,2,0
3,3,0
3,4,0
3,5,0
3,4,0
4,4,0
4,5,0
4,6,0
4,0,0
4,0,19
3,0,19
3,0,0
3,0,1
3,0,0
2,6,6
3,6,6
3,6,5
3,0,5
3,6,5
3,6,4
3,0,4
3,6,4
4,6,4
4,6,3
3,6,3
3,6,4
3,5,4
3,5,5
3,4,5
3,4,6
3,4,5
3,3,5
2,3,5
2,3,4
3,1,15
3,1,16
3,1,17
3,0,17
3,0,18
3,0,17
3,0,18
3,0,17
3,1,17
3,2,17
2,2,17
2,3,17
1,3,17
0,3,17
0,3,18
6,3,18
6,3,17
6,3,18
5,3,18
5,3,19
5,3,6
5,2,6
5,2,5
5,2,4
4,2,4
5,2,4
5,2,5
5,2,4
6,2,4
6,2,5
6,3,5
6,3,6
5,3,6
5,3,5
5,3,6
5,2,6
5,2,7
5,2,6
4,2,6
4,1,6
1,5,9
0,5,9
6,5,9
6,5,10
6,5,9
5,5,9
5,5,8
5,5,9
5,5,8
5,6,8
5,5,8
5,5,9
6,5,9
6,4,9
5,4,9
5,5,9
5,5,8
5,5,7
5,4,7
5,4,8
1,3,7
1,4,7
1,3,7
1,3,8
0,3,8
0,2,8
0,2,7
6,2,7
6,2,8
6,3,8
6,4,8
6,3,8
0,3,8
1,3,8
0,3,8
6,3,8
6,2,8
5,2,8
5,3,8
5,3,7
6,0,0
5,0,0
5,1,0
4,1,0
4,0,0
3,0,0
3,0,19
3,0,18
2,0,18
3,0,18
3,0,17
4,0,17
3,0,17
3,1,17
3,2,17
4,2,17
4,2,16
4,1,16
3,1,16
4,1,16
2,3,15
2,4,15
2,5,15
3,5,15
2,5,15
2,6,15
3,6,15
3,6,16
4,6,16
4,0,16
4,1,16
4,2,16
4,2,15
5,2,15
6,2,15
0,2,15
0,1,15
1,1,15
1,1,14
1,0,14
4,6,1
4,6,2
4,6,3
4,5,3
4,6,3
4,0,3
4,0,4
4,1,4
4,2,4
5,2,4
5,2,5
5,3,5
6,3,5
6,3,4
5,3,4
5,3,5
5,3,4
5,3,3
5,3,2
4,3,2
0,6,19
0,6,0
1,6,0
1,6,19
1,6,18
0,6,18
0,5,18
0,5,17
1,5,17
1,6,17
1,6,18
2,6,18
2,5,18
2,6,18
3,6,18
3,6,17
3,5,17
3,5,16
4,5,16
4,6,16
6,3,11
0,3,11
0,3,10
0,3,11
6,3,11
6,3,12
0,3,12
6,3,12
6,3,11
5,3,11
5,3,10
5,3,11
4,3,11
4,3,10
4,3,11
4,3,10
4,3,9
3,3,9
3,4,9
3,5,9
1,0,19
1,0,18
1,1,18
1,2,18
1,3,18
2,3,18
3,3,18
3,4,18
4,4,18
3,4,18
3,4,19
3,3,19
3,3,0
4,3,0
5,3,0
5,3,19
5,2,19
5,1,19
4,1,19
4,0,19
2,3,10
2,3,9
1,3,9
1,4,9
2,4,9
2,4,8
2,5,8
2,6,8
2,5,8
2,5,9
2,4,9
1,4,9
1,3,9
2,3,9
2,3,10
2,3,11
1,3,11
1,2,11
1,2,12
1,2,11
3,4,13
3,4,12
3,4,13
3,5,13
4,5,13
4,4,13
4,4,12
4,4,11
4,5,11
4,4,11
4,3,11
4,2,11
5,2,11
5,3,11
6,3,11
5,3,11
5,2,11
6,2,11
6,3,11
6,3,12
3,6,14
4,6,14
5,6,14
5,6,15
5,6,14
4,6,14
4,6,15
4,6,16
3,6,16
2,6,16
2,6,17
2,6,16
3,6,16
3,6,15
3,6,14
2,6,14
2,5,14
2,5,15
1,5,15
0,5,15
2,5,12
3,5,12
3,4,12
3,5,12
3,5,11
2,5,11
2,5,10
1,5,10
2,5,10
2,6,10
2,5,10
2,4,10
2,4,9
2,3,9
1,3,9
1,3,10
1,3,11
1,3,10
0,3,10
0,2,10
0,6,0
0,6,19
0,0,19
1,0,19
0,0,19
1,0,19
1,0,0
1,0,19
2,0,19
3,0,19
3,1,19
3,2,19
3,1,19
4,1,19
5,1,19
5,2,19
5,3,19
5,3,0
5,3,1
5,3,0
