c,Rg
0,2.2957555813718495
1,1.7062889261200753
2,1.5672125990432824
3,1.6754262563896984
4,1.6409267717055505
5,1.4950308525913438
6,1.9791265122523116
7,2.0541970599482418
8,1.3703943589346828
9,2.4697522458335777
10,1.259126053896114
11,1.5819096086692186
12,2.0999984943089838
13,2.4813709057091806
14,1.586709091957313
15,2.237033142780857
16,1.4261385081751348
17,1.3403233589697674
18,1.488971979454281
19,2.10441598021874
20,1.367614002341304
21,1.7108978019157077
22,2.8665136346788938
23,1.6066394021683892
24,1.6496478049268577
25,1.2795884607560355
26,1.5464578117103616
27,2.1325778818369097
28,2.1889152630012885
29,2.4529567987023335
30,1.763567106293378
31,1.4018501650319124
32,1.9788874454854677
33,1.9877433560195845
34,1.4550738575756215
35,1.8265391549594552
