c,Rg
0,1.7397158099816186
1,1.1983687130845833
2,1.6634799084148866
3,1.2984950303331932
4,2.388653436101604
5,2.021081075588013
6,1.771675600187574
7,1.811859590669211
8,1.7698534312761607
9,2.029694049185739
10,2.3005296488200275
11,1.5800709235347634
12,1.8858434688753996
13,1.9865137847243848
14,1.7928466722226972
15,1.9820685556508886
16,1.4332659432568682
17,1.4054855555999144
18,1.2904437530167674
19,1.4266118807159849
20,1.899416853694839
21,2.114311638595408
22,1.9562921377187
23,1.1726239591616743
24,1.775802795723669
25,1.8221367714856096
26,1.906843306331173
27,1.4483542463775914
28,2.5007883615772046
29,1.727366479499935
30,1.8816732297080703
31,1.0977846836242522
32,1.9938408313102625
33,2.0403186817014642
34,1.6902432390931192
35,1.3289342235791808
