c,Rg
0,2.10175065823708
1,2.373825849130471
2,1.9030776592141478
3,1.5596751060397163
4,2.165902068561734
5,1.2400103890290597
6,2.5011812988865882
7,2.1746624121228564
8,1.515915817484599
9,1.779968295560345
10,1.746130695366186
11,1.3187076117547818
12,1.3323685723177352
13,1.2048648616753663
14,1.864372635499674
15,1.6098414387448226
16,1.6034692754773945
17,1.7042740965877523
18,2.1986591979886283
19,1.9447284417624993
20,1.8463925872089066
21,1.1069419756247387
22,2.325544805889579
23,2.120960195477511
24,1.7458744088278515
25,2.369172771369788
26,1.9608916585064053
27,1.8814543842729752
28,1.8637097709139157
29,1.2982824847466745
30,1.665204917660286
31,1.881821694980691
32,1.2233177554911887
33,2.3417237101332007
34,1.9528157429977873
35,1.4789180150366688
