c,Rg
0,1.9224283771053732
1,1.843240312059174
2,1.773585689387462
3,1.9124245286285155
4,1.7282656301332848
5,1.3098175775274967
6,2.2055308815339676
7,1.8387409458920523
8,2.341065056934557
9,2.552707818964011
10,2.215739550082545
11,2.290943867601299
12,1.968275870984553
13,1.3730298958507785
14,2.460112792495499
15,1.4716115300581194
16,1.4149848583288798
17,2.329563186973042
18,1.3940129518408355
19,1.7301541335672956
20,2.231826562907611
21,2.878085337754946
22,1.9968597505333219
23,1.7504887628602477
24,2.053395297184641
25,1.7976044364097459
26,1.3087441059657154
27,1.079411951990527
28,1.5921951949745354
29,1.5876576842632044
30,1.4574036034331739
31,2.0483170467971994
32,1.453762913648577
33,1.8784755156509225
34,1.7200312377686635
35,1.5502902449218983
