c,Rg
0,2.575148761314577
1,1.9649812921755772
2,2.8242781524134624
3,2.9232128742361545
4,1.921756373997495
5,2.323058417862108
6,2.050068681873854
7,1.7154506295431529
8,1.0284014796761036
9,1.528146638938816
10,1.5411748056596304
11,1.7295660996041755
12,1.4142277793905762
13,2.0919117671880905
14,1.9741115361093458
15,1.4450378390201415
16,1.579045189537019
17,1.2449912971984987
18,1.7493780860637302
19,1.8449120514810453
20,1.6969221413783249
21,2.498021016184612
22,1.4655080149217876
23,1.7124576025700609
24,2.395517397557363
25,1.8730203318704255
26,1.7420414512289883
27,2.081823575282017
28,2.893695246462557
29,2.1749251683908573
30,1.8241884660582635
31,1.9918882602696373
32,1.6889420114083253
33,2.2011230554878116
34,2.684416800163492
35,1.0416984486884868
