c,x,y,z
0,1.98182,2.04259,2.93093
1,0.87366,2.19978,19.64546
2,4.02243,2.39399,2.95822
3,4.1884,3.81768,6.45442
4,1.90844,2.44582,15.55027
5,1.5181,4.29749,4.946
6,3.80022,6.37287,12.54168
7,6.53809,6.06691,6.5153
8,1.94388,1.08767,17.48522
9,5.56666,2.49842,18.25148
10,4.38491,6.32639,12.55792
11,6.26187,2.33834,19.19031
12,1.94689,1.5181,10.69943
13,1.07579,4.94313,13.3609
14,2.84737,1.90142,2.65216
15,1.42897,2.61509,19.28829
16,1.82385,2.76658,14.14609
17,0.73854,7.28615,17.0
18,4.57716,4.74261,5.34928
19,5.70056,5.35565,8.65144
20,2.50098,5.63471,2.65001
21,3.44582,4.07606,9.24053
22,3.01818,4.25141,6.55003
23,1.21095,4.6952,13.19705
24,6.71382,5.54665,17.91004
25,0.42198,2.45167,17.74972
26,2.60199,0.78779,0.54709
27,5.04259,6.53931,14.84892
28,4.37005,3.6884,0.19623
29,4.55013,4.94939,18.70229
30,5.68604,7.42639,14.80586
31,0.50858,5.72807,0.38735
32,7.13204,2.74995,3.08017
33,1.71887,5.00044,13.40739
34,5.5347,3.1585,11.44949
35,6.02662,6.98947,17.15938
