c,x,y,z
0,2.91852,6.46161,1.19849
1,3.25279,3.703,17.21401
2,5.95182,6.61536,3.43923
3,1.44367,0.55724,18.00474
4,4.8415,3.48024,1.09505
5,6.29814,1.86792,10.56107
6,3.5,4.0,16.49514
7,0.94689,5.96177,18.40644
8,4.14254,2.60817,18.04746
9,1.68612,3.19712,19.49706
10,3.34455,5.11805,9.40019
11,6.4507,1.82404,11.40256
12,0.00617,2.55646,12.47608
13,0.0876,0.63217,17.89924
14,5.69617,2.47405,14.13804
15,3.00056,5.57691,19.02537
16,1.72098,1.02603,8.69945
17,5.78905,3.88286,8.4117
18,1.13253,1.87265,18.92804
19,1.29749,1.01925,17.44506
20,2.17615,3.82477,18.5311
21,4.50702,7.19368,13.551
22,2.5,2.17615,3.08516
23,3.01818,7.36257,3.10272
24,3.5,7.07361,12.44399
25,0.50303,0.14805,13.55601
26,0.48165,5.54146,17.05912
27,6.78187,3.11982,18.5498
28,2.83042,0.87928,9.69945
29,4.31705,1.44106,8.63778
30,1.4694,4.37415,19.51223
31,3.26349,6.4222,12.5
32,0.00192,0.29478,18.08874
33,1.0337,1.95057,19.5165
34,2.92391,2.89399,7.39252
35,3.69511,6.29187,17.25383
