x,y,z
2,3,13
2,2,13
2,3,13
2,4,13
2,4,14
1,4,14
2,4,14
3,4,14
4,4,14
5,4,14
5,5,14
4,5,14
4,5,13
4,6,13
3,6,13
3,0,13
3,0,14
4,0,14
5,0,14
5,1,14
3,4,13
4,4,13
4,4,12
4,4,11
4,4,12
5,4,12
5,3,12
4,3,12
4,4,12
5,4,12
5,4,13
5,4,12
5,5,12
4,5,12
4,4,12
4,4,13
4,4,12
4,4,11
4,3,11
5,3,11
4,5,17
4,6,17
4,6,16
4,6,17
4,6,18
3,6,18
3,5,18
2,5,18
2,5,19
3,5,19
3,4,19
3,3,19
3,4,19
2,4,19
2,5,19
2,6,19
2,0,19
3,0,19
4,0,19
4,6,19
3,1,4
3,1,3
3,1,4
2,1,4
1,1,4
1,1,3
0,1,3
0,0,3
0,0,2
0,0,3
1,0,3
0,0,3
0,1,3
0,0,3
6,0,3
6,0,4
6,6,4
6,0,4
6,0,3
0,0,3
5,2,6
5,1,6
5,0,6
6,0,6
5,0,6
4,0,6
4,0,5
4,6,5
5,6,5
5,6,6
5,0,6
5,0,5
5,0,4
5,0,3
5,0,4
4,0,4
4,0,5
4,0,6
4,6,6
4,6,7
5,2,19
5,3,19
5,4,19
4,4,19
5,4,19
4,4,19
3,4,19
2,4,19
2,4,18
2,4,19
2,5,19
3,5,19
3,5,18
2,5,18
1,5,18
0,5,18
0,4,18
0,4,17
0,4,16
0,5,16
1,2,9
1,1,9
1,0,9
1,1,9
1,1,8
1,1,7
1,2,7
1,2,6
0,2,6
1,2,6
1,2,7
0,2,7
6,2,7
5,2,7
6,2,7
6,1,7
0,1,7
6,1,7
6,1,6
0,1,6
2,4,6
1,4,6
1,4,5
1,4,6
1,4,5
0,4,5
0,4,6
0,4,5
1,4,5
2,4,5
1,4,5
2,4,5
3,4,5
3,5,5
3,4,5
3,4,6
3,5,6
3,5,7
4,5,7
5,5,7
0,3,18
0,4,18
0,5,18
0,6,18
0,6,17
1,6,17
1,0,17
1,6,17
1,6,16
2,6,16
2,0,16
2,0,15
2,0,14
2,0,15
2,0,16
2,6,16
2,6,15
1,6,15
1,0,15
0,0,15
6,0,14
6,6,14
6,6,13
6,6,14
6,6,15
6,6,14
6,0,14
0,0,14
0,0,15
0,6,15
6,6,15
6,5,15
5,5,15
5,5,16
5,5,15
5,4,15
6,4,15
6,5,15
6,4,15
6,4,16
4,5,18
3,5,18
3,5,19
3,6,19
3,6,0
3,6,19
2,6,19
3,6,19
3,6,18
3,5,18
4,5,18
3,5,18
3,5,19
3,5,0
3,6,0
3,0,0
3,1,0
4,1,0
4,1,19
4,1,18
4,3,15
4,3,16
4,4,16
4,3,16
4,2,16
4,3,16
4,2,16
4,2,15
4,2,14
3,2,14
3,2,15
3,2,14
