x,y,z
3,1,19
4,1,19
3,1,19
4,1,19
4,1,18
4,2,18
4,2,19
4,2,18
3,2,18
3,2,19
3,2,0
4,2,0
4,2,1
4,1,1
4,1,0
4,0,0
4,0,19
3,0,19
4,0,19
4,1,19
5,0,12
4,0,12
4,0,11
4,6,11
4,6,12
4,5,12
4,5,11
5,5,11
5,6,11
5,5,11
4,5,11
4,5,12
4,6,12
4,5,12
4,5,13
4,5,12
4,5,13
4,5,12
4,4,12
4,3,12
4,3,1
4,3,2
3,3,2
3,3,3
3,3,4
3,3,5
3,4,5
3,4,6
3,5,6
3,5,5
4,5,5
5,5,5
5,6,5
5,0,5
4,0,5
5,0,5
5,0,4
4,0,4
3,0,4
3,0,5
0,0,13
0,1,13
0,1,14
6,1,14
6,0,14
6,6,14
6,6,15
6,6,14
6,5,14
0,5,14
6,5,14
6,5,15
6,6,15
0,6,15
0,6,16
1,6,16
1,5,16
1,5,17
2,5,17
2,5,16
5,2,3
5,2,4
4,2,4
4,2,5
5,2,5
5,3,5
5,2,5
5,3,5
5,2,5
6,2,5
6,3,5
6,4,5
6,4,6
0,4,6
1,4,6
0,4,6
0,5,6
0,4,6
0,5,6
1,5,6
1,0,8
1,1,8
1,1,7
1,1,6
1,1,5
1,1,4
2,1,4
1,1,4
1,1,3
1,2,3
2,2,3
1,2,3
2,2,3
1,2,3
1,2,2
1,2,3
2,2,3
2,2,4
1,2,4
1,3,4
6,2,15
6,3,15
6,3,14
6,3,13
6,3,12
6,3,13
6,3,14
5,3,14
5,3,15
5,3,14
6,3,14
6,3,15
6,4,15
0,4,15
1,4,15
1,4,16
1,4,17
0,4,17
6,4,17
6,4,18
1,3,0
1,2,0
2,2,0
2,1,0
1,1,0
1,1,19
2,1,19
2,1,0
2,1,1
1,1,1
2,1,1
2,1,2
1,1,2
1,2,2
1,3,2
2,3,2
2,4,2
2,5,2
2,5,3
2,5,2
0,6,0
1,6,0
1,0,0
0,0,0
0,1,0
6,1,0
6,1,1
5,1,1
5,0,1
5,6,1
5,6,2
5,6,3
5,6,2
6,6,2
0,6,2
0,6,1
0,5,1
0,5,2
0,5,1
0,5,2
6,0,2
0,0,2
0,1,2
1,1,2
1,1,1
1,1,2
1,2,2
0,2,2
0,3,2
0,4,2
0,4,1
1,4,1
1,4,2
0,4,2
6,4,2
6,5,2
5,5,2
5,6,2
5,5,2
5,4,2
3,6,18
3,6,17
3,0,17
4,0,17
4,1,17
3,1,17
4,1,17
4,2,17
4,2,16
4,1,16
3,1,16
4,1,16
4,1,15
4,0,15
5,0,15
5,1,15
5,0,15
5,0,14
5,0,13
4,0,13
4,4,16
3,4,16
3,4,17
3,4,18
3,5,18
4,5,18
3,5,18
2,5,18
2,5,17
2,6,17
1,6,17
1,6,16
1,6,15
1,6,14
1,6,15
0,6,15
1,6,15
1,0,15
2,0,15
1,0,15
0,5,2
1,5,2
2,5,2
2,5,3
3,5,3
3,5,4
3,6,4
3,5,4
3,5,5
3,4,5
3,4,6
3,4,7
3,4,8
3,3,8
3,3,7
3,2,7
4,2,7
5,2,7
5,2,6
5,2,5
4,0,1
3,0,1
3,1,1
3,1,2
3,2,2
2,2,2
1,2,2
0,2,2
0,2,3
0,1,3
1,1,3
1,0,3
1,6,3
0,6,3
6,6,3
6,0,3
6,0,4
6,6,4
6,0,4
6,0,5
2,0,2
3,0,2
3,0,1
4,0,1
4,6,1
5,6,1
4,6,1
4,6,0
4,0,0
4,1,0
4,0,0
4,0,1
3,0,1
2,0,1
1,0,1
1,0,2
1,0,3
1,6,3
1,0,3
1,0,2
0,3,9
1,3,9
1,3,8
0,3,8
0,4,8
0,5,8
0,5,7
1,5,7
1,5,6
1,6,6
1,5,6
1,5,7
1,6,7
2,6,7
1,6,7
1,6,8
1,6,7
1,6,8
1,0,8
2,0,8
5,6,19
5,6,0
6,6,0
6,5,0
6,5,1
5,5,1
5,6,1
5,0,1
5,1,1
4,1,1
5,1,1
5,0,1
5,0,2
4,0,2
5,0,2
4,0,2
3,0,2
4,0,2
4,0,1
4,1,1
2,5,10
1,5,10
1,4,10
1,3,10
1,3,9
1,3,10
2,3,10
1,3,10
0,3,10
0,3,9
0,4,9
0,4,8
1,4,8
1,5,8
2,5,8
2,6,8
2,6,9
2,0,9
2,6,9
2,0,9
5,5,11
6,5,11
6,5,10
6,5,11
6,5,12
6,5,13
5,5,13
5,4,13
6,4,13
0,4,13
0,4,14
6,4,14
0,4,14
1,4,14
2,4,14
2,4,15
2,4,14
2,4,13
2,5,13
3,5,13
2,3,14
1,3,14
1,4,14
2,4,14
2,5,14
3,5,14
3,5,15
3,4,15
3,5,15
2,5,15
2,4,15
2,4,14
3,4,14
4,4,14
4,5,14
5,5,14
5,6,14
5,6,13
6,6,13
6,5,13
3,2,19
3,2,18
3,3,18
3,3,19
3,3,18
4,3,18
4,2,18
4,2,17
4,2,16
4,3,16
4,3,15
4,3,14
3,3,14
3,3,13
4,3,13
3,3,13
3,3,12
2,3,12
2,3,11
2,4,11
5,2,13
5,1,13
5,1,14
5,2,14
4,2,14
4,2,13
4,3,13
3,3,13
2,3,13
3,3,13
3,4,13
3,3,13
3,3,14
3,2,14
3,1,14
4,1,14
5,1,14
5,0,14
4,0,14
4,0,15
1,5,1
1,4,1
1,3,1
1,3,0
1,2,0
1,2,19
0,2,19
0,2,18
0,3,18
6,3,18
6,2,18
6,2,17
6,3,17
6,4,17
6,4,18
6,3,18
6,3,17
0,3,17
1,3,17
2,3,17
2,6,11
2,5,11
3,5,11
3,6,11
2,6,11
2,6,12
2,6,11
2,5,11
2,5,10
2,4,10
3,4,10
3,3,10
4,3,10
4,4,10
4,5,10
4,6,10
4,6,11
3,6,11
4,6,11
4,6,10
3,0,12
3,1,12
3,2,12
3,1,12
4,1,12
5,1,12
5,0,12
5,0,13
4,0,13
5,0,13
5,0,12
5,0,11
5,6,11
5,5,11
5,6,11
5,6,10
5,6,11
5,0,11
5,1,11
5,0,11
5,5,10
6,5,10
0,5,10
0,5,9
0,6,9
0,5,9
0,6,9
1,6,9
1,5,9
2,5,9
2,4,9
2,4,8
2,4,9
2,5,9
2,5,10
1,5,10
1,4,10
2,4,10
2,3,10
2,4,10
0,1,18
0,2,18
6,2,18
6,2,19
6,1,19
6,1,0
6,2,0
0,2,0
0,3,0
6,3,0
0,3,0
1,3,0
0,3,0
0,4,0
0,4,19
0,3,19
1,3,19
1,3,18
1,3,19
1,4,19
0,2,6
6,2,6
6,2,7
6,1,7
0,1,7
0,2,7
1,2,7
1,1,7
0,1,7
0,1,8
1,1,8
1,1,7
1,1,8
2,1,8
2,1,9
1,1,9
1,1,8
0,1,8
0,0,8
0,1,8
6,2,0
6,2,19
5,2,19
5,2,0
4,2,0
4,1,0
4,2,0
3,2,0
3,2,19
4,2,19
4,2,18
4,2,17
4,1,17
4,1,16
4,2,16
4,1,16
4,1,15
4,2,15
4,2,14
4,2,13
5,2,0
6,2,0
6,3,0
5,3,0
5,3,19
6,3,19
6,2,19
6,1,19
6,1,18
0,1,18
0,1,17
0,1,16
1,1,16
1,1,15
1,1,14
1,2,14
2,2,14
2,3,14
2,3,13
3,3,13
0,5,15
0,5,14
1,5,14
0,5,14
0,5,15
0,6,15
1,6,15
1,5,15
1,6,15
2,6,15
2,0,15
1,0,15
1,0,14
1,0,15
1,6,15
1,0,15
2,0,15
3,0,15
3,1,15
3,1,16
1,4,1
1,5,1
2,5,1
1,5,1
2,5,1
2,4,1
2,3,1
2,3,2
1,3,2
1,3,1
0,3,1
1,3,1
1,3,2
1,2,2
2,2,2
1,2,2
1,2,1
1,2,0
1,3,0
1,3,1
3,1,4
3,2,4
3,2,3
3,1,3
4,1,3
4,1,4
4,0,4
3,0,4
3,0,5
3,1,5
3,0,5
4,0,5
5,0,5
6,0,5
5,0,5
5,6,5
6,6,5
6,5,5
5,5,5
6,5,5
4,6,12
4,5,12
4,4,12
3,4,12
3,3,12
3,3,11
3,3,12
3,3,13
3,3,12
3,2,12
3,2,11
3,1,11
3,1,10
2,1,10
3,1,10
3,0,10
4,0,10
5,0,10
5,6,10
4,6,10
0,6,17
0,0,17
0,0,18
0,0,17
0,0,16
0,0,17
1,0,17
1,6,17
1,0,17
1,0,16
1,1,16
1,0,16
2,0,16
2,1,16
3,1,16
3,1,15
3,1,16
3,1,15
3,2,15
3,2,16
2,6,5
2,0,5
2,6,5
2,0,5
3,0,5
3,0,6
4,0,6
4,0,7
4,1,7
5,1,7
5,1,6
5,2,6
4,2,6
5,2,6
6,2,6
5,2,6
5,2,7
5,1,7
5,1,6
6,1,6
