c,Rg
0,1.7986014184916013
1,2.372807422485019
2,1.8649885347904955
3,2.4672072175032236
4,1.7239313240671743
5,1.7150609700240982
6,1.4317903546259836
7,2.010386574417965
8,1.806966754564123
9,2.086179664458457
10,1.1162663396788421
11,2.346743693972565
12,1.5687448699198987
13,1.6034929829905713
14,1.9963825066855299
15,1.9959417823674117
16,2.19872679607995
17,2.1035521320138466
18,1.4448883918836084
19,1.1207034693441436
20,1.6059531703633205
21,2.1474273498304894
22,1.5332283091894696
23,1.8062024846899085
24,1.6060551211586729
25,1.7643705969835246
26,2.507402905099218
27,2.7978194311463347
28,2.2017504393777236
29,1.939675218818862
30,2.160306148535434
31,2.324695640315093
32,2.1632276168725286
33,2.022719522054405
34,2.180450127519545
35,2.075828913446385
