c,x,y,z
0,6.54445,1.2367,11.42324
1,1.75654,0.8415,19.22034
2,5.86963,4.60601,6.9856
3,7.40154,3.45858,0.47201
4,4.84582,2.11547,11.80151
5,4.0379,2.28113,5.95173
6,3.63256,4.85746,2.3134
7,3.73395,4.61826,0.12253
8,2.13208,2.61623,19.47114
9,1.74721,1.82233,11.80295
10,5.88956,2.55418,4.5
11,4.55013,5.82866,18.5
12,0.6336,1.80022,9.9628
13,1.56749,1.83888,4.45771
14,2.38491,4.81375,0.43708
15,7.07776,1.60993,7.74852
16,4.70048,5.26146,18.5
17,3.57739,0.66066,7.40779
18,3.98048,3.57606,13.20321
19,0.33597,4.80193,15.10076
20,3.61509,4.55418,9.15182
21,0.78962,1.27891,8.55027
22,4.42976,5.0,18.24781
23,4.61036,2.76312,9.05039
24,3.09156,5.04259,18.78888
25,3.68295,6.86152,11.03207
26,1.47489,3.05939,0.79639
27,0.68241,4.61509,5.70229
28,6.21994,4.48222,12.63688
29,0.4757,6.70174,7.8044
30,5.96141,6.35191,4.94985
31,4.60601,5.94689,16.04746
32,5.46735,5.21887,19.29211
33,4.83708,1.26759,14.5
34,1.12606,6.07306,7.5
35,6.63916,0.81834,1.14448
