c,Rg
0,2.0836664751586325
1,1.8287569702122812
2,1.61092680035438
3,1.7402381510873732
4,1.5524175264406157
5,1.6946625641112154
6,1.7439749430826121
7,1.6670340693879053
8,2.053464778441549
9,1.3557760892197501
10,1.9576037419763992
11,1.6544937073920833
12,2.3235122579835896
13,2.0262781940789867
14,1.665892920118217
15,1.794173077743616
16,1.2895473115012104
17,1.4375714135304722
18,2.5977496249061414
19,1.693105421289531
20,1.8613255471571866
21,1.4303762534731903
22,2.5764682334932836
23,1.6457294424054034
24,1.4621453236597244
25,1.6050756341992112
26,2.6741736199618757
27,2.4951555950882094
28,1.6808930315757753
29,2.20034411767796
30,1.2943551312139956
31,2.0987979440622673
32,1.7226760098463083
33,2.259009679195731
34,1.515979750689303
35,1.6424690548987522
