x,y,z
4,4,0
5,4,0
6,4,0
6,4,19
5,4,19
5,3,19
6,3,19
6,3,18
6,2,18
6,1,18
0,1,18
0,1,19
0,0,19
0,6,19
6,6,19
6,6,18
6,0,18
6,0,17
6,6,17
0,6,17
2,4,10
2,5,10
2,5,11
2,4,11
1,4,11
1,3,11
1,3,12
0,3,12
0,3,11
1,3,11
1,3,12
0,3,12
0,4,12
6,4,12
6,3,12
5,3,12
5,2,12
5,1,12
5,1,13
5,1,12
3,2,15
3,1,15
3,0,15
2,0,15
2,1,15
1,1,15
1,0,15
2,0,15
2,1,15
2,1,14
2,2,14
2,1,14
2,0,14
3,0,14
3,0,15
4,0,15
4,0,14
5,0,14
5,1,14
6,1,14
4,6,13
4,5,13
4,5,14
4,6,14
4,6,15
4,5,15
5,5,15
4,5,15
4,5,14
4,6,14
4,5,14
4,4,14
4,5,14
5,5,14
4,5,14
4,4,14
4,3,14
3,3,14
4,3,14
4,3,15
6,3,18
6,3,17
6,2,17
5,2,17
5,1,17
5,2,17
6,2,17
6,3,17
6,3,18
0,3,18
0,3,19
6,3,19
6,3,18
5,3,18
5,4,18
6,4,18
6,4,19
6,5,19
6,5,18
6,5,19
3,4,9
2,4,9
2,5,9
1,5,9
1,6,9
2,6,9
2,5,9
2,5,10
1,5,10
1,5,9
1,5,10
0,5,10
6,5,10
0,5,10
0,5,11
0,6,11
1,6,11
1,6,10
1,0,10
1,1,10
0,1,1
0,0,1
0,0,0
1,0,0
2,0,0
2,0,19
2,1,19
1,1,19
0,1,19
0,0,19
0,6,19
0,6,0
0,6,19
0,6,0
0,5,0
0,6,0
1,6,0
2,6,0
2,0,0
2,1,0
1,3,5
1,4,5
1,4,6
1,4,7
1,5,7
0,5,7
0,4,7
0,4,6
0,4,5
0,4,6
0,4,7
1,4,7
0,4,7
0,3,7
0,2,7
0,2,6
0,1,6
0,1,7
6,1,7
6,2,7
3,3,14
3,3,15
4,3,15
4,3,14
5,3,14
5,3,15
5,2,15
5,3,15
5,4,15
5,3,15
5,4,15
5,4,14
6,4,14
5,4,14
4,4,14
4,4,15
4,3,15
4,4,15
5,4,15
4,4,15
5,3,8
4,3,8
4,2,8
4,3,8
3,3,8
3,3,9
4,3,9
4,4,9
4,4,8
4,4,7
4,5,7
5,5,7
5,4,7
4,4,7
5,4,7
5,4,6
5,4,7
5,5,7
6,5,7
6,6,7
4,4,5
4,5,5
3,5,5
2,5,5
1,5,5
1,4,5
0,4,5
1,4,5
2,4,5
2,4,6
2,4,7
2,4,8
2,4,7
2,4,6
2,3,6
1,3,6
0,3,6
0,4,6
0,4,5
0,5,5
2,4,10
2,3,10
2,4,10
2,4,9
2,4,8
2,5,8
2,6,8
2,6,9
2,5,9
3,5,9
4,5,9
4,6,9
3,6,9
4,6,9
4,6,10
5,6,10
4,6,10
4,0,10
5,0,10
4,0,10
3,4,15
3,4,14
3,4,13
3,3,13
3,2,13
3,3,13
3,3,12
3,3,11
2,3,11
2,4,11
3,4,11
2,4,11
1,4,11
0,4,11
0,3,11
6,3,11
6,3,10
0,3,10
6,3,10
5,3,10
4,4,6
4,3,6
4,2,6
3,2,6
3,1,6
4,1,6
4,2,6
4,1,6
5,1,6
6,1,6
6,2,6
6,2,7
5,2,7
5,1,7
5,0,7
5,0,6
5,1,6
5,2,6
4,2,6
4,2,7
4,5,7
4,4,7
4,4,6
4,4,7
3,4,7
3,5,7
3,5,6
4,5,6
3,5,6
3,5,5
2,5,5
2,6,5
2,5,5
3,5,5
4,5,5
4,5,6
4,5,5
4,6,5
4,0,5
4,0,4
1,0,0
1,6,0
1,6,19
1,5,19
1,6,19
1,6,18
2,6,18
3,6,18
3,5,18
4,5,18
3,5,18
3,6,18
3,0,18
3,0,19
3,0,0
3,6,0
3,6,19
3,6,18
2,6,18
2,0,18
5,4,0
5,4,19
5,4,18
5,4,19
5,4,18
5,4,19
5,3,19
5,4,19
5,4,0
5,3,0
6,3,0
0,3,0
0,2,0
0,1,0
0,1,19
0,2,19
6,2,19
6,1,19
6,0,19
6,6,19
4,2,8
3,2,8
2,2,8
2,3,8
2,3,7
2,4,7
1,4,7
0,4,7
0,3,7
1,3,7
1,4,7
2,4,7
1,4,7
0,4,7
0,3,7
0,3,6
0,3,5
1,3,5
1,3,4
1,3,5
3,0,11
3,6,11
2,6,11
2,0,11
1,0,11
2,0,11
1,0,11
1,6,11
1,5,11
0,5,11
0,4,11
6,4,11
0,4,11
1,4,11
2,4,11
2,5,11
2,5,12
2,5,11
2,4,11
1,4,11
1,4,3
1,3,3
1,2,3
2,2,3
2,1,3
2,1,2
1,1,2
1,1,1
1,1,2
1,1,3
1,2,3
1,1,3
2,1,3
2,1,4
1,1,4
0,1,4
1,1,4
2,1,4
1,1,4
1,1,5
6,1,5
0,1,5
0,1,4
0,0,4
6,0,4
6,1,4
5,1,4
6,1,4
6,1,3
5,1,3
6,1,3
5,1,3
5,2,3
5,2,2
6,2,2
5,2,2
5,2,3
4,2,3
4,1,3
5,1,3
2,5,15
1,5,15
1,6,15
1,6,16
1,0,16
0,0,16
6,0,16
6,0,17
5,0,17
5,0,16
5,1,16
4,1,16
3,1,16
4,1,16
5,1,16
6,1,16
5,1,16
5,2,16
5,1,16
4,1,16
2,5,8
3,5,8
3,5,7
3,5,8
2,5,8
3,5,8
3,4,8
3,4,9
3,3,9
2,3,9
2,3,8
2,3,7
2,2,7
3,2,7
4,2,7
5,2,7
4,2,7
5,2,7
5,1,7
5,2,7
0,5,1
1,5,1
1,5,0
2,5,0
3,5,0
4,5,0
4,6,0
4,5,0
3,5,0
3,5,1
4,5,1
5,5,1
4,5,1
4,6,1
3,6,1
4,6,1
4,6,0
4,5,0
4,6,0
4,5,0
2,1,11
2,2,11
2,1,11
2,1,10
2,1,9
2,2,9
2,2,10
2,3,10
2,3,11
3,3,11
3,3,10
3,3,11
3,3,10
3,2,10
3,3,10
3,2,10
3,2,9
2,2,9
2,3,9
2,3,8
0,4,0
0,4,19
0,4,0
0,4,19
6,4,19
6,4,0
