c,x,y,z
0,0.45555,6.99808,8.0756
1,5.05534,2.07862,4.20372
2,4.59479,2.47739,12.16226
3,4.26709,6.05311,11.99512
4,6.23163,6.39942,7.10359
5,6.54395,3.1884,16.60721
6,1.42546,6.62403,15.054
7,6.99383,7.43841,8.96541
8,1.21926,0.30312,6.59604
9,0.69453,6.26747,17.4953
10,1.61036,3.7558,2.84892
11,4.32612,3.39801,9.19991
12,3.66799,0.94348,5.19705
13,6.3261,4.62965,16.84966
14,1.96354,3.46039,19.41894
15,4.68366,3.6833,2.19991
16,3.12585,5.67497,20.18036
17,6.40563,1.65598,12.59534
18,6.56233,5.69159,7.39924
19,1.38491,2.55839,9.43318
20,0.94689,0.19304,8.56459
21,1.98048,0.21729,9.99757
22,0.09461,6.16676,8.60267
23,3.86308,5.04484,12.35721
24,0.70467,5.57991,7.14609
25,1.24346,6.04065,7.81823
26,7.48182,0.65001,15.3016
27,7.19893,2.66839,2.5
28,6.17576,0.06067,13.44621
29,1.95374,0.69108,1.34928
30,0.0449,1.05308,0.52267
31,5.78944,0.61982,6.2455
32,0.49112,3.94939,7.14268
33,0.8056,1.29111,7.59356
34,2.76504,2.28891,8.89543
35,1.71038,6.99383,14.62824
