x,y,z
3,0,8
3,1,8
3,2,8
4,2,8
5,2,8
5,2,9
6,2,9
5,2,9
5,1,9
5,0,9
4,0,9
4,6,9
4,6,8
3,6,8
2,6,8
2,0,8
2,6,8
2,6,7
2,6,6
2,0,6
1,5,2
1,5,1
1,5,0
2,5,0
1,5,0
1,5,19
0,5,19
1,5,19
2,5,19
2,5,18
1,5,18
0,5,18
0,4,18
6,4,18
6,4,19
6,4,18
0,4,18
0,4,17
0,4,18
0,4,19
0,3,3
0,4,3
0,3,3
6,3,3
6,3,2
6,3,3
0,3,3
0,3,2
0,3,3
0,4,3
6,4,3
0,4,3
1,4,3
0,4,3
1,4,3
1,3,3
1,3,4
1,3,5
1,4,5
1,4,6
4,4,18
5,4,18
5,3,18
5,3,19
5,3,18
5,3,17
4,3,17
3,3,17
2,3,17
3,3,17
3,2,17
3,2,16
3,2,17
3,2,16
4,2,16
4,2,17
4,2,18
3,2,18
3,2,17
3,2,18
2,6,17
2,0,17
2,1,17
2,2,17
2,2,18
1,2,18
1,2,19
1,2,0
1,2,1
1,1,1
1,0,1
0,0,1
0,0,2
0,6,2
0,5,2
0,5,1
0,5,0
0,5,19
0,5,18
0,5,17
5,1,4
5,1,5
5,1,6
5,1,7
5,2,7
5,2,6
4,2,6
4,3,6
4,3,7
3,3,7
3,3,8
3,4,8
3,4,9
3,4,10
2,4,10
2,3,10
1,3,10
1,3,11
1,4,11
2,4,11
5,5,17
5,4,17
5,4,18
5,5,18
6,5,18
6,5,19
6,4,19
6,4,18
0,4,18
0,5,18
0,6,18
0,6,19
1,6,19
1,0,19
1,1,19
1,1,0
1,1,1
1,1,2
1,1,1
1,1,2
3,1,16
2,1,16
2,2,16
2,2,15
3,2,15
4,2,15
5,2,15
4,2,15
4,1,15
3,1,15
3,1,16
4,1,16
4,1,17
3,1,17
3,1,18
3,2,18
4,2,18
4,3,18
4,4,18
3,4,18
3,1,5
3,1,4
3,1,5
3,1,4
3,1,5
3,1,6
3,1,5
3,1,6
4,1,6
5,1,6
5,1,7
5,1,8
6,1,8
6,1,7
0,1,7
0,1,8
0,2,8
0,1,8
0,2,8
0,1,8
2,3,13
2,3,12
2,3,11
1,3,11
2,3,11
3,3,11
3,4,11
2,4,11
3,4,11
4,4,11
3,4,11
2,4,11
2,5,11
1,5,11
1,5,12
1,6,12
1,6,11
1,6,12
1,5,12
2,5,12
1,6,15
1,0,15
1,6,15
1,5,15
1,6,15
2,6,15
2,5,15
2,4,15
2,4,16
2,3,16
3,3,16
3,4,16
3,4,17
2,4,17
2,3,17
2,3,16
2,3,15
2,2,15
3,2,15
2,2,15
0,6,15
0,0,15
6,0,15
6,1,15
0,1,15
0,0,15
0,6,15
1,6,15
1,0,15
1,0,14
1,0,13
1,1,13
2,1,13
2,2,13
2,3,13
2,3,12
2,3,13
2,3,12
3,3,12
2,3,12
2,1,2
1,1,2
2,1,2
1,1,2
1,0,2
0,0,2
1,0,2
0,0,2
0,0,3
0,6,3
0,6,2
0,0,2
0,6,2
0,5,2
0,5,1
0,6,1
6,6,1
5,6,1
5,0,1
5,6,1
3,3,7
4,3,7
4,3,8
5,3,8
5,3,7
5,3,6
5,3,7
6,3,7
6,3,6
6,2,6
0,2,6
6,2,6
6,2,7
6,2,6
6,2,7
6,3,7
6,2,7
6,2,8
6,3,8
6,3,9
6,3,17
6,4,17
6,3,17
6,3,16
6,3,15
0,3,15
0,4,15
0,4,14
0,4,15
6,4,15
6,5,15
0,5,15
1,5,15
1,5,14
0,5,14
0,4,14
0,5,14
1,5,14
2,5,14
2,5,15
1,6,3
1,6,4
1,6,5
1,6,4
1,6,5
2,6,5
2,5,5
2,4,5
2,4,4
2,5,4
2,4,4
2,4,3
2,5,3
2,6,3
2,6,4
2,0,4
2,0,3
2,0,4
2,0,3
3,0,3
0,1,10
0,1,9
0,0,9
0,1,9
6,1,9
6,2,9
0,2,9
1,2,9
2,2,9
1,2,9
0,2,9
0,1,9
0,2,9
0,1,9
6,1,9
6,1,10
6,0,10
6,0,9
6,6,9
6,5,9
2,1,3
2,2,3
3,2,3
4,2,3
4,3,3
5,3,3
4,3,3
4,3,4
5,3,4
5,2,4
5,2,3
4,2,3
4,3,3
4,3,4
4,3,3
3,3,3
4,3,3
4,3,2
5,3,2
5,3,3
0,0,12
0,0,11
0,0,10
1,0,10
1,1,10
1,0,10
1,1,10
1,1,9
0,1,9
0,2,9
0,2,8
0,1,8
0,2,8
6,2,8
6,1,8
5,1,8
5,2,8
4,2,8
4,2,7
3,2,7
0,4,3
6,4,3
0,4,3
6,4,3
5,4,3
5,4,2
5,3,2
4,3,2
4,3,3
4,3,2
4,2,2
3,2,2
2,2,2
2,2,3
3,2,3
3,3,3
4,3,3
4,4,3
4,5,3
4,4,3
1,2,5
0,2,5
1,2,5
2,2,5
1,2,5
1,1,5
1,1,6
0,1,6
0,1,7
1,1,7
0,1,7
0,1,6
0,0,6
0,1,6
0,1,7
1,1,7
1,0,7
0,0,7
0,0,8
0,6,8
1,0,7
1,1,7
0,1,7
0,1,8
0,0,8
0,1,8
0,0,8
0,6,8
0,6,9
6,6,9
6,0,9
0,0,9
0,1,9
0,1,10
1,1,10
1,2,10
1,1,10
2,1,10
3,1,10
4,1,10
2,3,17
1,3,17
1,3,16
2,3,16
2,3,15
2,3,16
1,3,16
1,2,16
0,2,16
0,3,16
1,3,16
1,3,15
0,3,15
0,2,15
0,2,16
0,3,16
0,4,16
0,4,15
0,4,16
6,4,16
