c,x,y,z
0,0.42325,1.65256,12.6631
1,7.23349,0.81328,19.51706
2,2.21038,6.38013,17.04872
3,1.23342,1.5,8.67169
4,2.361,7.22213,20.22058
5,5.23369,0.63281,3.59729
6,2.50666,2.63264,12.13933
7,3.80122,2.6884,15.30055
8,4.55208,5.69159,6.72803
9,7.37368,0.68542,7.31199
10,4.94313,5.08732,10.99764
11,3.00268,1.0848,4.74972
12,2.41961,1.95835,19.69639
13,2.02288,2.55013,16.35245
14,6.86152,2.02757,8.00719
15,1.62979,0.78561,18.6439
16,4.63991,3.56484,2.5
17,4.59576,0.56321,5.78497
18,1.40723,7.47463,17.80327
19,3.20873,2.1086,3.68421
20,5.08255,5.96323,8.84772
21,0.22665,1.09987,16.64477
22,0.85882,3.98182,18.5
23,6.60708,1.29144,8.04827
24,7.39919,4.77225,18.39077
25,2.64435,7.24621,12.23958
26,3.09187,2.81419,0.56122
27,6.33804,2.48209,7.05561
28,5.75416,3.64348,1.59934
29,5.6952,7.00323,14.3514
30,1.59479,0.58564,14.94701
31,3.71887,3.05311,9.63924
32,0.05068,3.40972,6.15645
33,3.60482,3.23342,10.41994
34,6.47539,4.9761,15.26017
35,1.26192,4.55208,19.49632
