c,Rg
0,2.5243945086891624
1,1.9480665716037529
2,2.2498473861797827
3,1.381186277407939
4,1.9687388247809814
5,1.6133479131607045
6,2.529423701102684
7,2.224492515024495
8,1.706742179856114
9,1.1508857317301313
10,1.6291691081652633
11,2.097717024529286
12,2.1859903108888656
13,2.0744062592221417
14,1.9155920933747876
15,1.272783943134105
16,1.05373633400391
17,1.614886669553006
18,1.9645060657071027
19,1.4860855667154564
20,2.6592347073171254
21,2.3914655998780323
22,1.6509562307341767
23,1.1599255467485832
24,1.981154357666257
25,2.593187404006891
26,1.1899742848482064
27,2.0780335838238995
28,2.5060820609668792
29,1.2680412487375952
30,2.475279585844799
31,1.2801932119801291
32,1.237891402223959
33,1.9280452898726212
34,1.941882543306881
35,1.4233072399872067
