c,x,y,z
0,6.41436,5.10601,15.54601
1,0.65936,1.09757,10.1956
2,6.08304,2.15111,6.10076
3,2.28228,3.24775,7.68966
4,1.51792,0.67826,8.05338
5,1.19978,4.67012,8.95299
6,1.33112,3.9504,16.26711
7,2.78962,6.0421,18.21332
8,3.82486,5.0078,3.5
9,0.59085,3.14597,20.27653
10,2.36689,5.20964,12.44189
11,0.79596,2.34356,7.55003
12,7.12479,5.15289,9.94961
13,6.01818,4.26094,13.2503
14,4.48222,5.08858,12.76042
15,4.58986,0.73854,4.61593
16,2.71887,4.86178,4.75208
17,4.21083,3.3048,15.35188
18,3.40802,1.40174,18.29255
19,3.8415,5.71894,0.67509
20,6.72595,5.88414,16.25885
21,2.90532,1.45167,5.5
22,6.3664,4.65971,19.82077
23,4.3503,4.7391,17.43712
24,1.54665,2.61036,8.84606
25,3.19109,7.07776,0.40449
26,5.34328,0.16593,8.20132
27,1.93063,0.99397,15.88157
28,5.91898,6.09674,5.74852
29,1.3554,5.0,2.21114
30,6.23527,1.90844,9.82077
31,6.6446,1.63937,13.74612
32,0.04603,2.63937,19.73561
33,1.47956,0.89334,13.36153
34,1.95374,4.39007,11.69943
35,0.6159,6.28127,3.60076
