5.766281,0.000000,0.000000
1.927771,0.369757,0.061626
1.810984,0.391834,0.065306
1.920405,0.356646,0.059441
1.939278,0.378661,0.063110
1.931658,0.367996,0.061333
1.843772,0.441024,0.073504
1.888692,0.403588,0.067265
1.869213,0.463719,0.077286
2.026465,0.548932,0.091489
1.888921,0.362980,0.060497
1.982744,0.449577,0.074930
1.901830,0.279871,0.046645
1.874392,0.348641,0.058107
1.932130,0.457989,0.076331
1.919539,0.350707,0.058451
1.828986,0.409839,0.068307
1.881755,0.428069,0.071345
1.948890,0.373217,0.062203
1.955492,0.365676,0.060946
1.785570,0.330824,0.055137
2.005802,0.495478,0.082580
1.876572,0.525670,0.087612
1.773869,0.369040,0.061507
1.948079,0.368109,0.061352
1.860209,0.425211,0.070869
1.914769,0.406890,0.067815
2.063883,0.415548,0.069258
1.883503,0.381560,0.063593
1.979108,0.501548,0.083591
1.863474,0.369662,0.061610
1.931211,0.408277,0.068046
1.884274,0.405873,0.067646
1.916272,0.388877,0.064813
1.865741,0.453743,0.075624
1.880551,0.472905,0.078818
1.848267,0.476604,0.079434
2.004765,0.391155,0.065192
1.865044,0.454376,0.075729
1.973495,0.440389,0.073398
2.063637,0.464654,0.077442
