c,x,y,z
0,1.12643,4.81768,16.39876
1,5.09375,6.71854,4.40113
2,1.13253,6.41466,9.40113
3,4.83014,2.1486,16.61461
4,3.0453,1.10244,7.85968
5,4.74721,1.01791,8.92037
6,1.36616,3.02924,3.08194
7,1.62614,4.27996,16.5
8,1.45931,4.89846,1.71047
9,6.14692,4.70262,13.85613
10,4.65579,2.23342,12.74494
11,4.53765,7.29295,4.94439
12,2.50194,6.90412,6.44973
13,1.35565,2.33834,12.71054
14,6.15773,2.73854,14.6966
15,3.97209,2.88243,14.5
16,1.44792,3.59491,9.44973
17,4.21038,4.07841,12.85579
18,5.00853,5.44792,8.20321
19,2.29749,1.09743,16.85561
20,5.06244,1.66141,6.0
21,1.89012,5.64335,1.61444
22,5.96141,4.56165,7.3034
23,2.5404,3.82151,1.65315
24,6.47842,3.51854,13.34315
25,7.38371,6.71201,14.02784
26,4.96812,4.74995,20.27978
27,2.62115,2.14385,20.21948
28,3.59826,5.55208,17.05613
29,4.52422,1.34455,10.79868
30,6.16714,3.21038,0.07197
31,5.75654,6.33881,6.4325
32,5.20534,4.59156,0.18429
33,3.44792,2.94689,18.29771
34,1.24937,1.22775,7.29861
35,4.85403,5.1884,9.34999
