c,Rg
0,1.873839655306718
1,1.5085509153157541
2,1.6630322968601663
3,1.7790507994152387
4,1.95582997763098
5,1.7803805167997095
6,2.2316465789412083
7,2.3079831544012617
8,2.1169089398696395
9,1.8584269305248462
10,2.351999202784729
11,1.5881290470550558
12,1.2972180706804852
13,1.6903331781929853
14,2.1612820778880306
15,1.9146955316707668
16,1.6119840277744693
17,2.553015983772918
18,1.8809656280219473
19,1.9850897081996066
20,1.9023365304277786
21,2.6255123321172955
22,2.2191868871503364
23,2.075428283005703
24,2.2454684611679587
25,1.9238050240603903
26,1.8573937892649477
27,1.489537629534749
28,2.384838236212259
29,2.227732054758831
30,2.1289709482987313
31,2.056555879668725
32,1.708605201004609
33,1.6391509493942282
34,1.2095715381076062
35,1.8268951407784741
