c,x,y,z
0,3.74333,4.9263,14.10076
1,4.80022,4.40174,12.5
2,3.55646,5.96726,18.86371
3,0.5307,0.8476,3.80009
4,5.14597,0.2647,5.86063
5,2.77011,4.75075,18.81823
6,0.68266,1.96323,7.6878
7,2.33051,4.73854,6.09505
8,1.61509,7.02497,16.69642
9,6.49142,6.09981,15.2018
10,3.6952,6.32987,19.59422
11,3.90844,3.55894,15.24786
12,5.63851,5.22494,19.96841
13,3.19478,2.38964,5.70337
14,3.80255,2.44792,8.54378
15,4.84582,0.56321,3.45773
16,1.68085,3.26146,13.08086
17,2.58533,0.67393,5.14862
18,3.63851,7.25,15.84795
19,1.72649,2.21887,15.0
20,7.41546,0.61982,11.69361
21,5.96215,2.33348,2.55656
22,2.77506,0.33414,18.50476
23,4.49721,6.56233,9.29233
24,2.39399,2.64811,14.01552
25,5.96215,7.16889,18.85057
26,6.56345,1.05308,10.84441
27,6.07891,3.21083,11.90211
28,7.37381,4.82385,16.39972
29,0.5717,4.59479,8.74591
30,2.08103,0.81083,19.76147
31,4.82385,3.33545,7.75328
32,3.06904,3.83708,4.11089
33,5.04754,0.43608,17.59981
34,2.09156,5.25114,18.34999
35,5.10601,3.94689,16.76831
