x,y,z
6,4,11
6,4,12
6,5,12
6,5,11
1,4,12
1,4,11
1,5,11
1,4,11
0,4,11
0,5,11
0,5,10
0,5,9
6,5,9
6,6,9
6,0,9
6,0,10
0,0,10
0,0,11
0,6,11
0,6,10
6,6,10
6,0,10
5,0,10
5,0,11
5,1,1
5,1,0
5,2,0
5,2,1
5,2,0
4,2,0
4,1,0
3,1,0
3,1,19
4,1,19
4,1,0
3,1,0
3,1,19
3,1,18
4,1,18
4,1,17
4,0,17
4,0,16
5,0,16
5,0,15
5,2,5
6,2,5
6,2,6
6,2,5
0,2,5
1,2,5
1,2,4
1,2,5
1,2,4
2,2,4
3,2,4
4,2,4
5,2,4
5,2,5
6,2,5
6,1,5
6,1,6
0,1,6
6,1,6
5,1,6
6,6,5
0,6,5
0,0,5
0,0,4
0,6,4
6,6,4
6,5,4
0,5,4
0,6,4
0,6,3
6,6,3
5,6,3
6,6,3
6,6,2
0,6,2
0,6,1
0,6,0
0,5,0
1,5,0
1,6,0
0,0,16
1,0,16
1,1,16
0,1,16
0,2,16
0,1,16
0,0,16
0,0,17
0,1,17
6,1,17
5,1,17
6,1,17
6,1,16
6,0,16
6,1,16
6,1,15
6,1,16
6,1,17
6,1,16
5,1,16
5,2,19
6,2,19
6,2,18
6,3,18
0,3,18
1,3,18
1,4,18
0,4,18
0,4,17
0,4,18
1,4,18
0,4,18
0,3,18
0,3,19
6,3,19
6,2,19
6,1,19
5,1,19
4,1,19
4,2,19
