c,x,y,z
0,4.29591,4.98182,17.80517
1,7.45136,0.64809,13.59883
2,6.67282,6.5832,13.6631
3,0.58564,1.39142,16.86533
4,1.89399,2.27039,19.99392
5,5.44987,1.14301,12.79628
6,3.24346,6.74847,4.46709
7,4.33834,5.39521,0.39564
8,4.90499,1.93296,14.7909
9,4.15173,0.77858,6.5498
10,0.92558,5.98818,15.43679
11,5.99082,2.3073,7.70037
12,3.63937,3.77763,4.64199
13,0.92558,2.11085,15.6493
14,1.57485,5.14597,14.45354
15,6.64246,1.22739,0.03455
16,3.90563,5.71866,11.59934
17,5.51033,6.32607,7.34568
18,7.31779,6.92454,16.5
19,2.28737,0.24406,0.41643
20,5.55892,0.30888,3.41484
21,2.88243,0.34996,9.44374
22,1.55642,6.57206,18.75088
23,3.71887,3.69234,13.14943
24,4.76902,3.93376,2.66173
25,2.94689,5.65429,16.74612
26,6.53948,4.3116,7.65001
27,0.73885,6.97242,3.29868
28,3.1585,0.01035,20.43734
29,7.19188,5.6497,10.14188
30,4.98048,0.7384,8.45354
31,2.49897,3.55208,17.55027
32,3.73024,2.2211,1.27574
33,1.05767,7.34191,13.94961
34,6.8461,4.31023,17.05613
35,5.15887,6.88632,4.94715
