c,x,y,z
0,2.17619,7.08246,17.45308
1,0.23133,4.43637,15.45002
2,3.21939,2.34455,5.79576
3,2.66166,5.70174,8.39924
4,1.33497,4.6497,14.44402
5,4.85887,2.45167,2.25633
6,2.55418,0.60712,7.34999
7,5.86747,4.06624,9.59514
8,4.87221,5.66839,11.66734
9,5.3116,4.01826,9.85223
10,2.47619,4.10122,8.33531
11,0.0876,3.85795,9.25882
12,4.86747,0.33375,11.09697
13,4.71263,2.79749,12.05087
14,0.40394,0.07318,11.24792
15,6.89137,5.564,7.84606
16,5.29749,0.18939,5.84772
17,3.3048,0.13527,13.35044
18,2.59156,4.02444,0.47921
19,5.55646,4.69661,2.55574
20,6.1585,4.00574,14.95173
21,5.53612,1.96235,3.5
22,5.47197,2.45167,17.79868
23,3.96604,0.3647,6.5047
24,0.98238,4.11879,8.89543
25,0.16663,0.51893,7.59356
26,1.53868,1.95858,19.70421
27,1.00407,2.85237,2.94816
28,6.1524,6.32607,2.34999
29,6.71194,4.61509,1.24912
30,5.59826,1.00998,1.93794
31,3.65545,2.24165,14.53324
32,3.49273,4.6952,16.98508
33,4.22048,6.46254,0.80696
34,3.50829,5.8116,15.85732
35,5.01981,1.99086,7.45792
