c,x,y,z
0,0.01654,4.4764,3.7
1,2.98739,0.89399,14.2
2,0.78561,1.2199,3.9
3,2.3801,6.10057,9.3
4,2.02883,3.80022,11.75
5,0.29687,3.84032,16.35
6,0.93927,4.4152,4.2
7,3.82938,5.89399,17.95
8,3.40691,3.37977,15.05
9,6.10456,0.42452,14.35
10,3.48004,2.53156,13.05
11,3.27606,5.74656,1.4
12,3.13253,2.84931,12.75
13,5.91361,5.96141,1.05
14,1.51697,4.61036,14.0
15,6.61352,3.04386,9.95
16,4.5434,4.76658,9.55
17,3.55208,3.39887,7.15
18,2.65196,6.1585,11.35
19,0.15153,6.36519,9.25
20,3.86178,1.4086,7.8
21,1.76158,7.15557,5.55
22,6.1128,4.88974,5.9
23,1.1884,1.51035,9.15
24,4.42259,3.36264,16.65
25,6.02021,3.33834,17.2
26,6.99017,1.34979,17.85
27,5.13884,5.73258,6.8
28,3.25327,7.42639,3.95
29,1.26146,4.80149,2.2
30,6.77335,4.0893,13.9
31,5.17485,1.66101,4.1
32,3.54847,2.7546,10.75
33,2.29837,5.84569,16.35
34,5.44404,2.05796,3.45
35,0.21918,3.34803,7.1
