c,Rg
0,3.9737068695740505
1,3.174281932358876
2,3.2672749699099404
3,2.875613879087386
4,3.8804286594653434
5,3.2209596748329523
6,3.1925610830334947
7,1.9166754438349753
8,2.1085195079960726
9,3.5330185894359514
10,2.154227101212869
11,3.066228071181268
12,2.3354979512086924
13,3.6541298081485833
14,3.1497454262209827
15,2.7714455997727976
16,3.46915114819173
17,3.3627841580006295
18,1.6655333050107404
19,3.543964719068179
20,1.786472519855819
21,2.88473091389821
22,3.71466294553086
23,3.55810775334306
24,3.1130356210297374
25,2.289711444986027
26,3.5786967575501563
27,1.9171566367149033
28,3.1237420458482164
29,2.3489942343479684
30,2.7993611149867754
31,1.9609092815834188
32,1.9857499812665238
33,2.048318840049078
34,4.105501702849482
35,1.7709097931007103
