c,Rg
0,1.588889668825372
1,2.6162118801809613
2,2.066126064813084
3,2.4821778317034418
4,2.020803541193453
5,2.3279949896208967
6,1.9041380102293004
7,2.3911693324396746
8,1.5848449969003278
9,1.601429508720256
10,2.059907023362948
11,2.135880482236775
12,2.3814706536088157
13,2.0110986403704816
14,2.2781163974871874
15,2.0389343021539466
16,2.4169651880405723
17,2.460221048462922
18,1.6555496375826366
19,2.301108998135464
20,1.9534603697285493
21,2.2534867003157566
22,2.444138744343291
23,2.109660574997789
24,1.8397400840607891
25,2.4626215394168876
26,2.66196146841009
27,2.3706798040224664
28,2.8019794384863004
29,2.4430360955376815
30,2.5822295754250817
31,2.160350014696693
32,2.0820480674806716
33,1.640106213054508
34,1.7827337784986292
35,2.069046776102464
