c,x,y,z
0,5.22952,4.08798,14.9
1,2.34411,1.23342,3.55
2,3.2329,4.25005,10.3
3,6.30547,4.49891,13.9
4,5.13994,1.8184,16.5
5,4.35742,5.71605,9.5
6,5.66627,5.78556,4.3
7,5.65195,5.05061,10.65
8,2.83211,0.45318,15.65
9,3.03107,6.18166,15.0
10,7.00323,3.65866,5.45
11,6.7593,6.26961,17.5
12,2.86745,5.0,4.6
13,1.46661,6.13654,10.2
14,3.48676,3.5,12.1
15,5.04653,2.01374,3.95
16,4.34809,3.60509,5.7
17,6.67442,5.19978,4.0
18,1.86747,7.26181,5.25
19,4.30603,0.49322,17.25
20,4.23496,0.9904,8.1
21,5.13253,4.29623,18.0
22,2.95326,4.61391,7.05
23,0.60943,0.45594,11.95
24,7.10763,4.03516,18.25
25,2.58442,4.76638,13.75
26,2.63755,3.69736,2.95
27,3.11509,1.05311,12.15
28,5.87402,2.86986,2.25
29,3.3048,3.64638,16.9
30,6.61864,2.55208,9.1
31,5.53417,4.59296,8.55
32,2.06213,2.80022,15.35
33,6.3885,1.23342,5.8
34,2.33834,1.71661,8.45
35,6.39942,6.94932,14.0
