c,x,y,z
0,3.89399,2.80004,6.95
1,5.86974,3.38964,17.9
2,1.31634,4.07219,7.1
3,3.71887,3.39801,13.3
4,5.32052,5.28962,4.15
5,4.35657,1.63922,4.05
6,2.23295,3.52763,15.05
7,5.28228,4.25115,12.85
8,2.42394,1.26759,4.4
9,5.44626,1.89952,10.8
10,0.97184,0.60195,2.7
11,0.87615,3.23485,8.2
12,1.20649,5.84861,13.5
13,3.93183,2.66839,3.15
14,6.37906,4.45323,1.9
15,6.87368,5.71887,9.6
16,7.09023,3.03012,5.7
17,4.7203,6.32607,15.35
18,3.48321,2.0,6.35
19,5.72807,1.37225,3.1
20,5.94233,6.46912,7.85
21,0.17792,5.48321,15.5
22,1.40174,3.93987,12.55
23,2.70898,2.98876,11.55
24,6.75594,6.20274,12.1
25,5.05061,0.5307,1.4
26,1.52082,1.61036,13.45
27,1.42965,0.56208,2.2
28,2.67062,0.0876,8.4
29,3.8217,2.70251,9.1
30,4.39518,5.08461,7.2
31,2.45442,0.68603,16.65
32,4.79008,0.67999,16.35
33,5.53337,1.98048,13.85
34,2.94061,5.32645,1.95
35,3.60993,4.34907,9.75
