c,x,y,z
0,5.73854,1.38418,11.3
1,7.40452,6.01161,18.9
2,2.22677,3.5918,7.3
3,3.81704,6.42938,13.4
4,4.16535,0.05086,5.95
5,4.08738,6.99282,2.85
6,0.10907,1.29749,18.2
7,2.67236,6.53638,16.45
8,1.89888,5.11757,1.55
9,0.47323,2.97028,18.1
10,4.48983,7.25984,5.15
11,4.07841,1.60199,11.35
12,3.95113,2.93765,16.65
13,1.83071,2.33334,2.75
14,6.81061,6.10006,1.3
15,2.39399,3.85353,13.15
16,0.62,4.14191,12.35
17,4.07342,0.60195,10.0
18,4.88491,2.36062,5.8
19,1.41138,2.01183,1.75
20,3.36889,5.08173,4.75
21,3.33059,2.5,15.45
22,6.54445,4.90844,10.05
23,1.29033,2.51989,11.05
24,3.43188,6.99393,15.65
25,5.93003,3.27283,6.55
26,5.90844,7.25729,16.2
27,2.23517,0.63764,8.45
28,7.48182,5.87402,7.1
29,2.52543,6.72738,10.3
30,6.08029,5.29271,2.85
31,2.32527,5.20348,17.6
32,4.91289,4.39399,15.6
33,7.25379,0.69695,13.9
34,2.78811,0.30782,5.75
35,4.23037,4.01925,12.25
