c,x,y,z
0,2.24951,5.38018,10.6
1,6.66625,1.09156,8.65
2,0.35754,2.26146,9.85
3,5.49911,1.6497,9.85
4,1.54508,1.69949,9.45
5,1.70021,0.56321,9.15
6,6.40844,3.94689,10.15
7,0.35088,0.78962,6.3
8,4.5,6.63396,10.3
9,5.89399,7.28136,9.85
10,4.13145,2.01545,6.45
11,4.54637,1.80288,8.05
12,2.59156,7.20388,9.2
13,7.34576,3.3886,10.2
14,4.10244,6.62137,9.7
15,0.05728,4.21038,8.1
16,6.26146,2.26106,9.95
17,6.85574,5.45492,10.9
18,4.38403,4.14597,11.85
19,3.88195,0.33205,8.8
20,0.37847,6.56658,6.45
21,1.59156,3.47775,9.95
22,1.0,5.30781,14.0
23,4.96309,3.78962,9.95
24,5.99657,6.21038,9.7
25,3.88491,1.5,11.0
26,1.29749,6.12762,7.2
27,2.46204,2.1753,5.0
28,2.45492,3.13253,9.9
29,3.94566,4.84932,13.3
30,2.66829,2.42921,8.75
31,5.04605,5.51954,12.5
32,5.0,3.71153,14.55
33,1.88195,5.40174,12.35
34,3.10601,4.03677,9.45
35,4.02107,5.59156,12.2
