c,x,y,z
0,3.6446,5.26106,10.7
1,0.33205,1.36736,9.8
2,0.67802,2.78962,10.35
3,5.86095,1.63937,12.7
4,3.05311,2.67853,16.05
5,1.3116,2.6497,11.55
6,6.57555,3.61509,9.65
7,6.31458,0.3116,11.15
8,4.94689,6.10601,12.45
9,4.85403,0.16593,11.2
10,2.0,0.94689,8.65
11,2.27103,1.42582,15.7
12,2.66926,7.28136,10.0
13,0.84227,4.10244,10.7
14,3.73854,6.65686,11.55
15,0.4057,5.55599,10.0
16,6.11719,2.44354,8.5
17,5.78962,4.3886,9.75
18,3.78962,2.84389,10.1
19,5.54665,1.61036,12.75
20,0.94689,7.33657,11.9
21,2.05252,3.09437,14.55
22,0.95935,3.96812,8.65
23,5.40802,2.65545,10.2
24,6.47342,5.94061,15.3
25,3.09925,0.3116,10.65
26,1.73894,0.59517,8.35
27,2.55013,4.59156,13.05
28,2.54833,5.55418,9.9
29,3.5,3.60601,11.9
30,3.96053,1.40844,12.15
31,6.42621,5.63937,11.25
32,4.71038,4.54833,10.55
33,1.1585,5.6952,10.05
34,4.39984,3.1585,9.3
35,5.11485,5.55226,13.1
