c,Rg
0,4.290120552991489
1,2.443949034861406
2,4.529365200223978
3,3.8172915424552
4,4.730318885064727
5,4.6027291671137895
6,4.656595716239494
7,3.3596830162531703
8,5.197386962695774
9,4.0991841311290225
10,4.794363441751157
11,3.8522999719647997
12,4.747252621990955
13,4.5574233668159465
14,5.2127727717214
15,5.157325973030986
16,4.036739512477861
17,5.357854323971491
18,4.792193237391413
19,4.689166083697612
20,3.275675664424059
21,2.716630157548134
22,4.384754914986698
23,5.2263846448955515
24,2.5249662604082457
25,3.4161494277768356
26,3.0465059449310123
27,3.9070785330218274
28,5.294224850315672
29,3.405842252439182
30,4.646055775838255
31,4.829610715875556
32,4.961672603316345
33,4.63661589267431
34,4.632896321265997
35,3.561729021711225
