c,x,y,z
0,4.75666,7.28136,5.15
1,3.5434,2.05687,16.25
2,1.39877,0.477,12.35
3,5.55556,5.39399,14.75
4,4.93724,4.74995,4.9
5,5.10847,0.88268,6.65
6,3.02234,2.41668,7.35
7,3.72807,6.61001,16.2
8,3.26512,0.93068,12.35
9,3.65921,2.60199,1.8
10,4.69737,1.73466,11.35
11,2.31634,5.60931,14.9
12,4.37318,2.31541,2.75
13,2.01183,3.63203,8.9
14,5.48189,3.7432,3.9
15,5.51937,1.94939,14.3
16,5.36004,5.74138,9.8
17,3.98424,3.5,12.25
18,2.28113,2.86116,9.6
19,0.73866,1.01204,17.3
20,5.48053,0.64252,6.0
21,7.25379,5.21705,1.2
22,3.0,0.73134,3.4
23,1.97523,4.89399,6.65
24,3.19677,1.28113,18.45
25,4.83569,6.13654,1.05
26,2.27853,3.88551,5.75
27,2.13884,4.77509,3.2
28,0.4048,5.32645,8.3
29,1.19322,3.83662,4.05
30,6.45538,6.32252,8.55
31,1.81872,5.28356,11.9
32,0.03522,5.23711,12.2
33,0.90362,5.49842,14.7
34,3.41647,5.21809,12.45
35,6.26143,4.33238,17.4
