c,Rg
0,2.37787693684934
1,2.223008327762179
2,2.7192535313942314
3,2.0914171789482845
4,2.0728482514887574
5,1.9191652936888992
6,1.7720113882816892
7,2.126593312436583
8,2.0924217292410248
9,2.1946369338457785
10,2.85880934700095
11,2.119072827181737
12,2.395640144783853
13,2.272984461891458
14,2.2609831565272667
15,2.590555038635543
16,2.5259698881815678
17,2.3905561242731785
18,1.919587434632765
19,2.5824078049951753
20,2.314906270003173
21,1.8105619756307705
22,2.332259667404125
23,2.463189958346696
24,2.355151279238767
25,2.900719214350124
26,1.961815203045384
27,2.288056414099093
28,2.4468058444020446
29,2.4716821395155164
30,2.185245100326277
31,2.21494621266522
32,1.5547318225340343
33,2.8522860245950095
34,1.8975492411265644
35,1.9398207404036076
