c,x,y,z
0,4.86116,5.66166,8.15
1,1.44799,3.361,9.35
2,5.20594,1.58831,14.2
3,2.21029,5.95916,10.25
4,2.49742,1.29002,17.8
5,5.94759,6.14552,17.9
6,3.09437,2.53493,3.75
7,2.64343,1.36192,6.6
8,6.31027,5.90141,4.55
9,2.7391,7.16854,4.0
10,2.42741,7.00814,14.95
11,7.44682,4.35923,3.05
12,6.76737,0.25021,0.95
13,1.85378,3.94061,15.45
14,1.82895,4.82068,11.55
15,0.40905,0.39439,15.4
16,2.97992,1.59156,16.55
17,6.05311,4.92747,10.4
18,4.19163,1.03859,7.85
19,3.76343,0.09903,2.9
20,5.93922,2.1927,1.9
21,4.68357,4.05061,16.2
22,0.02835,0.39403,10.7
23,4.14609,1.73338,11.6
24,2.61509,2.82627,1.35
25,4.8445,1.16453,5.0
26,5.97855,3.55418,17.5
27,3.21274,2.13208,11.85
28,5.4015,4.23807,4.35
29,1.79272,5.82866,16.3
30,1.44792,3.671,8.15
31,5.29271,2.43189,14.3
32,5.66459,5.28819,10.55
33,5.06785,5.02107,12.65
34,0.38464,5.30554,7.8
35,4.03765,3.2893,8.45
