c,x,y,z
0,7.05968,3.83116,12.25
1,4.04889,1.96517,12.75
2,5.45741,7.09562,18.0
3,5.80387,6.81061,3.75
4,0.45594,2.58947,10.35
5,2.00016,0.54462,15.55
6,2.93753,5.93131,16.5
7,1.34225,4.91142,8.9
8,4.703,1.0729,2.9
9,4.25693,4.76658,5.4
10,2.76348,3.28847,6.2
11,4.74995,4.3503,17.65
12,2.94939,5.72046,13.8
13,4.68977,4.29749,3.15
14,5.30031,1.20327,14.45
15,2.07476,4.72893,18.05
16,4.89204,1.34225,8.65
17,5.65545,2.62133,15.7
18,5.413,1.22442,8.95
19,1.57942,6.56233,5.6
20,1.13905,0.44441,4.15
21,5.5058,3.13253,1.55
22,5.94061,2.93201,5.15
23,4.20958,7.27383,18.8
24,3.74642,6.41193,9.55
25,6.68462,3.23342,16.0
26,1.61036,0.5747,13.6
27,2.8094,3.18232,11.85
28,1.05767,1.33373,1.95
29,5.50576,3.5,10.95
30,1.66982,1.0,5.15
31,4.79364,3.46707,6.3
32,3.3106,4.2696,13.55
33,0.79875,5.44338,16.75
34,0.73832,3.71887,6.45
35,4.78365,6.30893,10.55
