c,x,y,z
0,2.81831,5.07606,2.8
1,2.88552,2.13354,13.35
2,4.67366,3.60601,2.85
3,3.77561,6.83869,7.4
4,1.5,2.46039,11.6
5,3.27366,0.45569,13.6
6,5.66166,6.93992,8.2
7,3.70958,3.765,17.65
8,3.59641,0.73931,19.0
9,6.77433,4.46235,15.65
10,6.33743,4.1638,11.5
11,4.36038,6.6937,5.0
12,1.38576,0.52158,16.6
13,1.06078,5.93823,4.9
14,6.11126,0.66323,13.75
15,6.46254,1.99287,14.4
16,2.99551,6.00301,12.0
17,4.72068,2.18357,10.3
18,2.67355,4.5,14.05
19,1.86017,1.59382,8.55
20,5.12585,0.52456,10.7
21,1.68431,2.48518,5.8
22,7.3536,0.69696,4.65
23,1.10116,4.92781,8.8
24,3.09912,1.38445,16.1
25,6.10092,6.012,18.65
26,0.29947,2.97472,17.1
27,4.51296,1.75654,7.4
28,1.54649,2.89756,5.25
29,6.05379,1.0,3.45
30,4.98501,0.95651,16.8
31,0.42968,5.58094,2.9
32,2.80193,2.22952,11.6
33,2.7203,5.20251,15.95
34,3.31829,1.86747,2.4
35,6.41424,4.25279,7.2
