c,Rg
0,2.131226921845724
1,2.9532851481697464
2,2.2722868735263164
3,2.433053099626064
4,2.432650397652733
5,2.452475567768209
6,2.070653649454684
7,2.2576868293454697
8,2.673108149495639
9,1.9523728638249407
10,2.5364032536251013
11,2.082636800308686
12,2.9211589796688573
13,2.538687439800339
14,1.8212232004342574
15,1.6960436289789245
16,2.190237705387249
17,2.41015452317896
18,2.1838841751567317
19,1.9858638428905444
20,1.6998171484015567
21,1.9026042057138424
22,2.0760781696747355
23,2.07646773894997
24,2.6406082136507867
25,2.1742167951011693
26,2.1537671642264393
27,2.0956328478528863
28,2.0774466406625223
29,2.828223891013581
30,2.962458327014913
31,1.993326388151223
32,2.8865396444185554
33,1.994791575503566
34,2.2848889485924695
35,2.8654069533837596
