c,x,y,z
0,3.30581,6.13052,8.05
1,1.01925,4.13093,16.75
2,1.65545,5.5058,7.05
3,5.3243,2.93079,13.85
4,1.19106,5.22526,4.25
5,5.61995,1.60199,4.15
6,1.24346,5.1826,15.2
7,6.02662,3.55293,12.6
8,2.23632,1.44354,3.0
9,5.17709,2.19478,10.15
10,6.5905,7.4579,2.2
11,1.27193,1.98048,9.6
12,1.97163,5.17615,14.2
13,3.32586,3.2893,4.8
14,5.45557,4.93376,3.65
15,6.207,5.5,9.8
16,6.56233,4.69178,6.8
17,5.58819,0.07618,15.1
18,4.63991,1.82093,6.4
19,7.24368,6.37962,4.0
20,6.34858,1.03846,7.65
21,2.5,1.47685,15.3
22,2.33214,3.46268,11.75
23,3.75654,2.14702,12.8
24,6.99341,6.71194,12.0
25,5.69332,3.46204,1.4
26,1.80073,5.68331,13.35
27,1.13905,2.49902,2.75
28,3.59624,7.13121,10.7
29,2.73293,3.44792,10.25
30,4.58829,7.32836,7.05
31,3.1737,2.55715,18.05
32,3.77901,0.53714,17.85
33,6.07122,7.45136,18.05
34,2.29651,5.8461,2.85
35,2.89492,6.00557,10.1
