5.766281,0.000000,0.000000
4.358821,0.599165,0.099861
4.322452,0.582111,0.097018
4.238317,0.572161,0.095360
3.902262,0.542624,0.090437
3.486173,0.780667,0.130111
2.999621,0.727661,0.121277
2.569713,0.502251,0.083708
2.332451,0.358354,0.059726
2.182993,0.334098,0.055683
2.331327,0.375395,0.062566
2.170720,0.326353,0.054392
2.250315,0.387553,0.064592
2.341477,0.396467,0.066078
2.163965,0.300530,0.050088
2.169773,0.322606,0.053768
2.176663,0.326661,0.054444
2.198453,0.286441,0.047740
2.171415,0.301002,0.050167
2.235486,0.313446,0.052241
2.230103,0.326157,0.054359
2.295084,0.395235,0.065872
2.287506,0.300789,0.050131
2.264726,0.404645,0.067441
2.149519,0.318366,0.053061
2.164897,0.361067,0.060178
2.240376,0.328601,0.054767
2.307505,0.397412,0.066235
2.343894,0.392061,0.065344
2.164782,0.344019,0.057337
2.182289,0.398867,0.066478
2.071358,0.381282,0.063547
2.221992,0.397455,0.066242
2.138183,0.332474,0.055412
2.266881,0.309854,0.051642
2.221409,0.290195,0.048366
2.221374,0.317054,0.052842
2.180614,0.392468,0.065411
2.230069,0.404705,0.067451
2.341824,0.379247,0.063208
2.208520,0.380203,0.063367
