c,x,y,z
0,6.63604,4.04142,14.6
1,6.96301,1.78113,17.85
2,1.21739,4.81742,11.1
3,5.07237,5.70407,10.15
4,1.35289,4.29367,10.95
5,3.92939,0.46654,3.55
6,7.14672,0.57461,14.7
7,4.5,7.1699,17.5
8,6.23166,4.26146,5.9
9,3.25797,1.36851,17.45
10,6.89404,2.85403,9.05
11,3.72766,1.36023,12.35
12,6.70735,6.37279,18.15
13,2.85657,2.11509,3.85
14,0.6333,4.58326,1.4
15,4.5,0.13553,7.1
16,5.7359,2.09177,8.85
17,6.5243,0.05106,8.0
18,7.45904,4.59479,3.5
19,3.39007,4.8541,8.8
20,2.3167,3.80968,6.9
21,0.56321,5.84407,13.35
22,6.31043,0.4757,3.6
23,2.78551,4.09916,12.85
24,0.32474,4.23781,19.1
25,2.86178,4.81801,5.2
26,1.08639,0.46853,10.05
27,5.64351,2.75692,3.95
28,3.77742,5.70163,4.65
29,2.85233,5.76521,15.6
30,0.46654,3.35659,2.9
31,4.64493,0.89096,12.35
32,3.31572,3.07931,15.05
33,4.41481,1.75952,13.8
34,7.14081,1.41951,6.3
35,1.55646,5.28018,17.8
