c,Rg
0,2.7959905234817946
1,3.3664330291868274
2,2.2534250873947417
3,2.0311020439652956
4,1.7422230456804317
5,2.2484427050294165
6,2.2111974383577784
7,2.122028042793026
8,2.2238058768696516
9,2.1920012231976513
10,2.1540222621180125
11,1.9829300730232522
12,2.0202825531098365
13,2.3287058653466737
14,1.9900856288109816
15,2.0101506056263547
16,2.3979246420394453
17,2.3165054380467143
18,2.3200773564689605
19,2.238531836382945
20,2.5911107061258503
21,1.8944946797497217
22,2.6747310372633732
23,2.452254308386469
24,3.0268383282891076
25,1.7663690688245193
26,1.7725910974615662
27,1.8634645153584222
28,2.022107281278617
29,2.3316435159131847
30,2.367632974132604
31,1.6514890530064077
32,2.1402261278892936
33,2.3518800973689116
34,1.6901975648130607
35,1.9635092852594307
