c,x,y,z
0,3.54508,5.71038,9.85
1,7.14672,1.45492,9.4
2,0.07682,2.5,9.9
3,5.92911,1.1585,9.85
4,1.59156,2.79369,10.35
5,1.63937,1.3116,9.85
6,6.09437,3.26146,9.9
7,0.27802,7.27925,8.45
8,4.85746,6.5,8.95
9,5.89399,0.54508,10.25
10,3.10244,2.0612,8.6
11,4.05311,2.34455,8.9
12,2.26146,0.21913,8.2
13,0.37847,3.74951,9.8
14,2.80022,6.55875,9.35
15,0.52216,4.73854,8.6
16,6.10601,2.01925,8.75
17,6.3116,4.81768,9.75
18,4.5,3.54665,11.25
19,4.63937,0.37847,9.95
20,0.54508,7.10156,8.25
21,2.05939,3.40844,10.3
22,1.54481,4.54833,12.55
23,5.63937,2.95716,10.4
24,6.09935,6.31458,9.6
25,3.21038,0.73894,9.5
26,1.3435,6.9124,9.4
27,2.40174,2.55013,8.25
28,2.45492,4.8415,10.4
29,3.8415,4.6884,9.65
30,3.76504,1.6114,9.85
31,6.10601,5.45335,9.55
32,5.13253,4.3845,10.6
33,1.88195,5.63937,9.6
34,3.72766,3.25279,10.2
35,4.54665,5.73854,9.8
