c,x,y,z
0,3.25953,3.33231,11.85
1,6.69733,6.78336,15.95
2,2.75067,2.5347,15.85
3,5.46904,1.83336,1.9
4,5.14767,2.72212,8.5
5,6.31162,3.75719,3.1
6,2.66166,7.39853,7.55
7,1.4152,5.65775,9.7
8,6.99383,5.98075,4.0
9,1.29103,2.5656,7.8
10,2.81739,5.44582,7.1
11,4.09187,1.02665,16.0
12,5.91039,4.25005,12.2
13,3.85357,2.70608,1.05
14,6.48107,2.01925,15.4
15,3.65898,5.41169,14.55
16,2.83026,5.81125,1.75
17,6.44535,2.7203,13.2
18,4.77105,3.86178,8.7
19,5.18983,1.09281,5.25
20,2.70163,4.04558,4.6
21,5.37885,1.64228,3.25
22,5.45597,2.67853,5.3
23,1.55418,4.75654,15.4
24,3.73854,5.95004,18.1
25,4.08461,3.96738,10.6
26,1.57397,6.70797,14.75
27,2.30117,6.26153,13.3
28,1.84582,1.35109,3.3
29,2.26279,3.14385,6.15
30,6.13201,6.29787,9.4
31,5.82385,6.52178,6.05
32,4.97893,2.6813,14.75
33,6.44879,6.47342,11.2
34,1.44987,1.37827,13.6
35,1.61509,7.40887,4.65
