c,x,y,z
0,3.3455,4.5,9.25
1,0.78962,2.66388,12.35
2,1.5,1.66839,8.35
3,5.66839,2.59826,13.75
4,0.43767,1.88281,5.75
5,1.94313,0.68206,8.55
6,6.96035,5.01925,12.0
7,6.06752,0.76504,9.65
8,3.65545,7.16343,9.8
9,5.20631,1.63937,11.6
10,2.09437,2.26193,8.05
11,3.29749,2.59156,10.7
12,2.90563,6.21038,9.95
13,0.4206,3.1585,9.4
14,4.66896,6.22729,3.9
15,1.07606,4.44582,9.85
16,6.36063,2.97757,9.7
17,6.90887,7.12619,12.85
18,4.40844,0.6884,8.2
19,3.58493,7.48449,6.45
20,7.39919,0.4057,9.8
21,1.739,5.8415,12.15
22,1.05311,4.44987,10.3
23,5.01925,2.66166,10.3
24,5.94689,6.32607,10.65
25,2.15068,1.21558,5.3
26,0.79508,6.9124,10.1
27,3.78962,2.96949,7.55
28,2.59156,5.23342,10.05
29,4.6952,4.3503,8.65
30,3.5,2.00044,9.35
31,5.84802,5.44987,11.05
32,4.98379,3.80022,11.05
33,0.20471,4.94939,13.55
34,1.70251,3.89012,4.05
35,4.63937,5.76658,11.2
