c,x,y,z
0,0.0179,6.20008,19.05
1,7.26032,0.13848,3.35
2,4.73291,1.66814,8.0
3,1.34979,3.72807,12.6
4,2.26769,5.19675,14.15
5,3.44582,1.18901,10.45
6,1.45886,4.60016,2.35
7,6.47342,0.09113,12.65
8,5.14597,1.06234,11.25
9,3.28951,0.27802,14.7
10,5.5345,1.63787,4.75
11,4.61036,5.04259,17.55
12,7.25,2.92394,5.6
13,6.29814,5.30933,10.15
14,1.46077,6.71194,9.4
15,3.04776,4.49902,3.8
16,0.88529,2.67062,9.55
17,4.90632,1.09508,2.3
18,2.88945,3.30225,5.8
19,4.9304,4.39984,15.05
20,3.34814,2.79271,2.0
21,2.22491,0.13349,16.6
22,6.06914,5.89399,7.95
23,3.96053,5.43808,8.3
24,5.38964,1.54142,15.7
25,2.72766,3.16974,9.75
26,3.94689,4.58442,5.75
27,7.29751,2.75654,16.95
28,1.10492,2.13179,2.0
29,0.6836,5.3943,16.75
30,5.53236,3.76054,4.6
31,2.21887,2.41372,16.7
32,7.08319,1.86875,13.3
33,1.78947,5.4182,6.65
34,1.13676,0.30267,5.6
35,3.5,2.23821,13.25
