c,x,y,z
0,5.60601,1.387,4.7
1,0.00607,6.95322,10.5
2,3.33399,2.49101,3.5
3,1.95741,6.72562,1.85
4,4.13253,5.83999,8.1
5,2.76649,7.01912,18.1
6,5.5,2.27856,1.25
7,2.49108,6.20236,12.85
8,2.95467,5.37415,13.2
9,5.82866,0.36039,9.45
10,5.65363,6.82342,17.1
11,6.18189,4.54142,5.25
12,3.49101,2.65545,13.5
13,5.52538,4.37983,1.8
14,5.24346,4.67841,11.5
15,3.39399,3.39518,6.15
16,2.16068,2.22491,13.25
17,4.99053,4.99984,7.05
18,1.92781,5.44582,9.8
19,1.41973,4.95621,6.5
20,2.31424,1.79406,15.6
21,4.86591,0.41424,4.85
22,2.9074,0.88998,8.7
23,5.80631,2.66166,8.05
24,4.68459,3.6497,16.25
25,3.16393,3.93287,18.45
26,2.02099,4.51937,13.85
27,1.69482,1.45366,5.6
28,6.74928,5.38964,3.1
29,0.6884,3.82958,2.35
30,0.85496,4.75959,16.65
31,1.97331,3.86116,7.75
32,6.06863,0.04639,14.1
33,0.42261,3.59132,17.35
34,2.3503,2.58858,2.25
35,0.71533,2.23342,11.45
