c,x,y,z
0,1.66839,1.43479,4.05
1,3.55252,1.61801,10.9
2,0.55218,0.31125,4.45
3,2.74505,4.67942,13.2
4,6.19588,6.31397,15.35
5,6.20404,2.3126,18.1
6,3.70664,1.70251,8.3
7,4.03765,5.88588,17.7
8,1.26759,3.10454,15.3
9,4.45858,3.55646,13.05
10,4.07734,4.61036,8.65
11,2.87792,7.35302,3.15
12,1.55208,1.35105,15.7
13,4.12208,4.48855,7.6
14,2.08184,5.5,17.5
15,3.0,4.66449,12.9
16,6.43358,1.43486,9.65
17,4.65589,5.46812,4.7
18,5.80112,3.07606,9.05
19,7.15371,4.25665,11.2
20,6.84876,7.19709,11.85
21,3.45335,6.37906,3.65
22,7.18433,3.77853,3.0
23,0.16558,0.07618,8.6
24,6.21874,0.78677,17.85
25,0.46269,3.75835,18.55
26,3.92853,1.4697,15.4
27,7.32498,6.56233,10.45
28,2.34455,7.09653,7.6
29,5.68898,3.95876,1.9
30,6.09218,1.67256,14.1
31,1.06997,4.17615,5.75
32,2.08159,1.76242,6.3
33,4.21843,2.74047,16.3
34,5.73035,1.29749,2.75
35,0.50303,6.08433,2.95
