c,x,y,z
0,3.59826,5.21038,10.4
1,7.37381,1.01561,9.8
2,7.07776,2.59826,10.0
3,5.8116,1.36063,13.15
4,1.0,1.82385,10.0
5,0.98821,2.44582,9.85
6,6.5943,3.5,10.05
7,6.07306,0.68528,9.7
8,4.6884,6.6884,10.05
9,5.28113,7.33657,9.15
10,2.20631,1.26146,10.4
11,3.5,2.89399,9.4
12,2.05311,6.78955,10.15
13,0.54508,3.91004,9.5
14,3.40844,7.01254,10.9
15,0.37847,5.70251,9.6
16,5.8415,2.10601,11.25
17,6.20404,4.9134,11.15
18,4.59156,2.59156,9.0
19,4.63937,1.3116,8.95
20,0.44904,7.25,9.15
21,1.54042,3.1585,12.2
22,1.59156,4.59156,10.0
23,5.31472,3.59826,10.25
24,5.8415,6.32607,7.95
25,2.86747,0.0876,11.65
26,1.73854,0.5524,9.65
27,2.5,2.59479,10.2
28,2.6497,4.80193,9.9
29,2.8415,4.45335,10.4
30,3.54508,1.5174,10.2
31,6.58125,5.5,11.0
32,5.1585,4.6884,12.45
33,1.15739,5.21038,9.95
34,4.54833,3.81834,8.8
35,4.8247,5.05311,10.55
