c,Rg
0,1.8714975865333088
1,2.2290355924479988
2,2.149445125794097
3,1.7828540094186065
4,2.055120747717759
5,2.099395506187436
6,2.4422759517507435
7,1.7378882509816331
8,1.6149229731785972
9,1.4441818714414054
10,3.3396035921049068
11,2.759730870827806
12,2.694040174032303
13,1.9328526215156705
14,2.12356103470091
15,2.850250981404971
16,2.9640149279145
17,1.9389974987606353
18,3.099476230397646
19,1.6407600364769979
20,2.663517405405867
21,2.342032009687314
22,1.831556854099812
23,2.309620876529306
24,2.109504541308219
25,1.550611929433022
26,2.4379928912529665
27,2.0741397866344498
28,2.1125462666649457
29,1.6063691993125366
30,1.6964736641044564
31,2.5786370178255025
32,1.6395381455153766
33,2.5723074862271034
34,2.2959722050800178
35,2.439022869019477
