c,Rg
0,2.161165185033296
1,1.8318028043433061
2,2.3069510334205185
3,2.085292592707316
4,2.164897675411011
5,1.7849449370218677
6,2.5269593900179714
7,1.8402405356094078
8,1.907065343217164
9,1.96089836901355
10,2.3220628064288014
11,2.27755937804045
12,2.354356433507892
13,1.8346991040767422
14,2.019515146761717
15,1.6519391239691614
16,1.6251788951681596
17,1.755991242859713
18,2.0523903625285316
19,2.0776836753702423
20,1.6600579060081007
21,2.5185114583023047
22,1.8355869030367369
23,1.5624223777199302
24,1.968502343432692
25,2.266602944496455
26,2.5537978271194453
27,2.3248712144116714
28,1.9917320252734805
29,2.446316759375204
30,2.458833739580617
31,2.2094308076515996
32,2.352536787385056
33,1.9258911251677753
34,2.615520641899047
35,2.308048641016909
