c,Rg
0,2.815984105956566
1,2.091767513013815
2,2.1009941325477333
3,1.9741626495301747
4,2.3098390503452833
5,2.368929148898295
6,1.9152128245445725
7,2.371008855023532
8,1.612004997790019
9,2.171847683149074
10,2.2538584000109676
11,1.9867216741405929
12,2.1606603744688795
13,2.23889028335468
14,1.79533086337867
15,2.48974964446227
16,2.1789862903882624
17,2.496707221161504
18,1.72486566436346
19,2.353402153649053
20,2.017011627755279
21,2.163251860533119
22,1.8254787984526142
23,2.4058202328935554
24,2.118248988315585
25,2.2794744717149173
26,2.712663226425278
27,2.6284892854451587
28,2.1426022021131224
29,2.0853458219201917
30,2.1531541389552213
31,2.537816472639422
32,2.183336408069082
33,2.4283128587766445
34,2.5152108527517134
35,2.06968773625395
