c,x,y,z
0,2.94689,5.44354,11.9
1,2.93991,0.91608,9.6
2,3.44987,1.35533,17.0
3,6.17127,1.13081,10.85
4,6.74385,0.00192,17.8
5,5.9584,5.75654,17.9
6,5.25141,6.05311,5.1
7,4.02288,3.09437,2.45
8,0.21294,1.13253,5.6
9,6.89251,3.11893,2.5
10,1.93142,1.97202,15.7
11,3.15792,2.28113,2.8
12,6.21604,4.24346,4.0
13,7.10156,4.1585,13.65
14,0.99736,6.48538,12.55
15,6.85195,2.48146,18.3
16,2.59483,1.0112,17.75
17,0.06425,5.1884,8.6
18,4.89399,0.43148,8.8
19,0.75936,5.44338,4.65
20,3.66839,0.16574,1.7
21,3.65862,2.62295,12.9
22,1.35797,2.3687,12.3
23,7.16559,2.83211,11.45
24,0.32529,5.88018,2.05
25,2.85403,1.83071,6.6
26,5.70163,4.86116,16.7
27,4.53929,7.28615,14.5
28,1.65363,0.97053,4.3
29,0.92856,1.06997,14.6
30,2.32938,2.32837,8.55
31,3.95374,3.37003,15.35
32,3.07836,5.20594,13.8
33,5.03765,3.25101,11.0
34,7.37898,0.98165,9.0
35,2.28014,4.88453,6.25
